scenario,seed,model,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range,feature,enet_std_coef,enet_ape_abs_coef,rf_oob_vi,rf_ape
proxy_break_reverse_noisyx1_expanding,115,ols,noise,0.046988694285775214,3,0.00949004270912152,0.004087999063546172,near-zero,1.0854506927387229,0.0,0.054624760179314134,0.06432245013305296,0.01244797095628744,0.2210648327240084,x3,,,,
proxy_break_reverse_noisyx1_expanding,115,ols,noise,0.015983207296312973,4,0.007262326926746906,0.002945404637912268,near-zero,0.2896249388805348,0.0,0.01437350182698054,0.019401851525222863,0.0007321771845332048,0.03937852127574658,x4,,,,
proxy_break_reverse_noisyx1_expanding,116,ols,signal,0.6077046521597028,1,-1.133840258570224,-0.3912146920451386,beneficial,8.752319602504198,0.9243697478991596,0.4776461715269886,0.640729762148816,0.9029554908567002,2.036369935877413,x1,,,,
proxy_break_reverse_noisyx1_expanding,116,ols,trap,0.14763289682879555,2,0.3739817440502836,0.12705724392721515,harmful,2.0837404032487914,0.3109243697478992,0.1509605600862181,0.21720489774114649,0.275491487272698,0.8405163095884831,x2,,,,
proxy_break_reverse_noisyx1_expanding,116,ols,noise,0.033869526138339434,4,0.03084964360264162,0.010604117732790878,harmful,0.548686404595317,0.0,0.02913787068835607,0.04271761095668462,0.007162358797250055,0.14683559830272278,x3,,,,
proxy_break_reverse_noisyx1_expanding,116,ols,noise,0.05546742062206636,3,-0.00019937742091330395,2.312637695350617e-05,near-zero,0.9081238783778596,0.0,0.04691136413202938,0.06677646066892101,0.00881427213998537,0.20171366912909516,x4,,,,
proxy_break_reverse_noisyx1_expanding,117,ols,signal,0.4700375412600068,1,-0.6210987300420748,-0.2362662348031653,beneficial,7.4470929498668825,0.9495798319327732,0.43617756766379306,0.5444940522818797,0.8406871097667099,1.9101805537648031,x1,,,,
proxy_break_reverse_noisyx1_expanding,117,ols,trap,0.2869831927511014,2,0.4987240505129386,0.18901321133734128,harmful,4.898209179289519,1.0,0.31108735612538185,0.3693847392035364,0.8441872431289765,1.7038767632181613,x2,,,,
proxy_break_reverse_noisyx1_expanding,117,ols,noise,0.036035567146855935,4,-0.018900184381763288,-0.007099901630374965,near-zero,0.6376303787890629,0.0,0.028774564161592218,0.04425728364175362,0.005744885693098193,0.1495127644611222,x3,,,,
proxy_break_reverse_noisyx1_expanding,117,ols,noise,0.11259304381792845,3,0.013227788241918862,0.00531958500065425,near-zero,2.1379501350279106,0.7815126050420168,0.09873756623920067,0.16425219456315635,0.04736254157607302,0.4845131842124464,x4,,,,
proxy_break_reverse_noisyx1_expanding,118,ols,signal,0.671805957694323,1,-1.120476618194275,-0.4101304130117454,beneficial,9.383985339306085,1.0,0.5175386878132997,0.6563608924832744,0.9669221957898142,2.051352318316884,x1,,,,
proxy_break_reverse_noisyx1_expanding,118,ols,trap,0.11654876413870108,2,0.23677558934969906,0.08519424032595913,harmful,1.640728635717853,0.5042016806722689,0.11357142468465277,0.16692947387574533,0.15238443697663112,0.5687147306156247,x2,,,,
proxy_break_reverse_noisyx1_expanding,118,ols,noise,0.01154196000188258,4,0.009340887166913073,0.003389917586743702,near-zero,0.2305859975272082,0.0,0.011851837696639271,0.01682144808543528,0.0007940582455108024,0.06569794953191585,x3,,,,
proxy_break_reverse_noisyx1_expanding,118,ols,noise,0.07025491007017888,3,0.01400138558661429,0.005331299245143216,near-zero,1.3301738146171247,0.0,0.0673625298148868,0.09074760896509547,0.012931741698427751,0.27127709466145555,x4,,,,
proxy_break_reverse_noisyx1_expanding,119,ols,signal,0.5446412700555983,1,-1.3685834383964828,-0.4521038630936748,beneficial,7.627199369350698,0.8151260504201681,0.41794851815395795,0.5153975907257585,0.7770585792472339,1.6099252946303046,x1,,,,
proxy_break_reverse_noisyx1_expanding,119,ols,trap,0.16088163264923094,2,0.4182921532588739,0.13875103031107716,harmful,2.3565114439397545,0.5126050420168067,0.1932199308220568,0.25452919906716165,0.3856820580006739,1.074298555891226,x2,,,,
proxy_break_reverse_noisyx1_expanding,119,ols,noise,0.053139572966816415,3,0.0033053402641436253,0.0008770238907494948,near-zero,0.9439991035450028,0.0,0.04947350311952466,0.06784303189634404,0.009628935479323626,0.2274570406226418,x3,,,,
proxy_break_reverse_noisyx1_expanding,119,ols,noise,0.04457942242032733,4,-0.005065067835207315,-0.0018469563859864024,near-zero,0.6983455379973077,0.0,0.03780612256542186,0.05173849721565448,0.003926706484010773,0.13569676511024736,x4,,,,
proxy_break_reverse_noisyx1_expanding,120,ols,signal,0.4052293898345489,1,-0.5993051210368229,-0.218026914174685,beneficial,5.6632155581371775,0.9831932773109244,0.35632137167478445,0.4632337663806902,0.4727584045387045,1.4873335421993266,x1,,,,
proxy_break_reverse_noisyx1_expanding,120,ols,trap,0.1947699460154059,2,0.4251989994384545,0.15415984589990311,harmful,3.846671953598905,0.8235294117647058,0.2725015931205465,0.3869755822861872,0.43407349881018176,1.2436695499456865,x2,,,,
proxy_break_reverse_noisyx1_expanding,120,ols,noise,0.045955588189084184,4,-0.004850574629686387,-0.0017794037476878796,near-zero,0.8399567084179483,0.0,0.0420683023683298,0.058708667250054976,0.007230473863073647,0.15723896843983984,x3,,,,
proxy_break_reverse_noisyx1_expanding,120,ols,noise,0.13198828940804494,3,0.02954980044613799,0.0107879818842954,harmful,2.0722787261208597,0.5882352941176471,0.10598411260919424,0.15213970230865714,0.043433903208005616,0.4670300108013911,x4,,,,
proxy_break_reverse_noisyx1_expanding,121,ols,signal,0.3110774185190018,1,-0.2904394437467954,-0.1189292553973772,beneficial,4.8753916355058875,0.8571428571428571,0.328343824604063,0.3768951932055081,0.3894200656128482,1.3121751433576716,x1,,,,
