scenario,seed,model,feature,role,is_gpbsv_mse,is_gpbsv_mse_pooled,oos_gpbsv_mse,is_gpbsv_rmse,is_gpbsv_rmse_pooled,oos_gpbsv_rmse,is_base_mse,oos_base_mse,n_windows_sampled,n_instances_per_window,n_iterations,sec_oos,sec_is
break_b08_expanding,123,enet,x1,signal,-0.8117126531456254,-0.8117126531456255,-1.1582718950787532,-0.32417974510286274,-0.33323890682321283,-0.45284254813398833,2.145771538744498,2.191377276623425,5,24,48,10.3,13.7
break_b08_expanding,123,enet,x2,trap,-0.4044781994683486,-0.40447819946834823,0.20531029805659315,-0.16125564464441916,-0.16745867259304378,0.08535368826334933,2.145771538744498,2.191377276623425,5,24,48,10.3,13.7
break_b08_expanding,123,enet,x3,noise,1.1564823173178714e-17,0.0,0.0,0.0,0.0,0.0,2.145771538744498,2.191377276623425,5,24,48,10.3,13.7
break_b08_expanding,123,enet,x4,noise,8.789265611615822e-18,0.0,0.0,0.0,0.0,0.0,2.145771538744498,2.191377276623425,5,24,48,10.3,13.7
break_b08_expanding,123,rf,x1,signal,-0.9494270630386177,-0.9494270630386176,-1.1695342514501477,-0.39669060113236426,-0.40652609478219387,-0.454088836174813,2.1465079646062475,2.1932893630962975,5,24,48,10.3,13.7
break_b08_expanding,123,rf,x2,trap,-0.45048854655153947,-0.45048854655153936,0.23472414161134206,-0.19193333795525852,-0.19961994362187632,0.09440579919852167,2.1465079646062475,2.1932893630962975,5,24,48,10.3,13.7
break_b08_expanding,123,rf,x3,noise,-0.030303200937777875,-0.03030320093777791,0.005588944478639886,-0.016686165018918953,-0.016794442987887032,0.002905940048265658,2.1465079646062475,2.1932893630962975,5,24,48,10.3,13.7
break_b08_expanding,123,rf,x4,noise,-0.04010459062087029,-0.04010459062087031,-0.005664663992440523,-0.019822327105169377,-0.01985166775781459,-0.002412849515060697,2.1465079646062475,2.1932893630962975,5,24,48,10.3,13.7
break_b08_expanding,124,ols,x1,signal,-1.693252160222628,-1.6932521602226276,-1.561453464748827,-0.58571445734326,-0.5918387171131118,-0.5807982870823435,3.188256488254111,2.356208965089032,5,24,48,10.2,13.4
break_b08_expanding,124,ols,x2,trap,-0.3495287965721377,-0.34952879657213787,0.606384063449803,-0.12407321150060042,-0.12675933138307602,0.22992667509691456,3.188256488254111,2.356208965089032,5,24,48,10.2,13.4
break_b08_expanding,124,ols,x3,noise,0.00024048941968616644,0.00024048941968625448,0.004495303514265373,2.8719615989218323e-05,8.314409965352414e-05,0.0015498143502923171,3.188256488254111,2.356208965089032,5,24,48,10.2,13.4
break_b08_expanding,124,ols,x4,noise,-0.04990805609801164,-0.04990805609801178,-0.017511054433726386,-0.017021052515587713,-0.020245583118415154,-0.007486316258166241,3.188256488254111,2.356208965089032,5,24,48,10.2,13.4
break_b08_expanding,124,enet,x1,signal,-1.6906440208465265,-1.6906440208465263,-1.5557053948911055,-0.5848013583815663,-0.5908956477006221,-0.5792703043787513,3.188256488254111,2.356208965089032,5,24,48,10.2,13.4
break_b08_expanding,124,enet,x2,trap,-0.35218332533065744,-0.35218332533065766,0.5940614119793689,-0.12496882548781763,-0.12768268163029578,0.22555637962033392,3.188256488254111,2.356208965089032,5,24,48,10.2,13.4
break_b08_expanding,124,enet,x3,noise,7.392081301264495e-08,7.392081291986614e-08,0.0037274224067171493,-4.294697033615663e-05,-8.605413313507911e-07,0.0012905006329410895,3.188256488254111,2.356208965089032,5,24,48,10.2,13.4
break_b08_expanding,124,enet,x4,noise,-0.04825352213807414,-0.04825352213807408,-0.01730802233033162,-0.016454475089248057,-0.019528216106115336,-0.007418434099703923,3.188256488254111,2.356208965089032,5,24,48,10.2,13.4
break_b08_expanding,124,rf,x1,signal,-1.9166578473106601,-1.9166578473106604,-1.3337532347866663,-0.7033892612018511,-0.7066380633212802,-0.4975687278741438,3.187616320950033,2.35814809276208,5,24,48,10.2,13.4
break_b08_expanding,124,rf,x2,trap,-0.4668355753116087,-0.46683557531160874,0.4567181473455264,-0.1868492413798219,-0.1911226756629599,0.17764478155454455,3.187616320950033,2.35814809276208,5,24,48,10.2,13.4
break_b08_expanding,124,rf,x3,noise,-0.026683713362072238,-0.026683713362072287,-0.004789461534183448,-0.013164754814355644,-0.013405884580189436,-0.00136024101923929,3.187616320950033,2.35814809276208,5,24,48,10.2,13.4
break_b08_expanding,124,rf,x4,noise,-0.0692627372220364,-0.06926273722203638,-0.0062538190117404175,-0.03222997717260969,-0.03269085721594204,-0.0018777805078947195,3.187616320950033,2.35814809276208,5,24,48,10.2,13.4
persistent_rho099_rolling20,100,ols,x1,signal,-0.8618826481966242,-0.861882648196624,-0.944623394625857,-0.3614300602547388,-0.3653768223351353,-0.3502708219551763,1.91933844899706,2.2150479041918043,10,24,48,27.1,16.0
persistent_rho099_rolling20,100,ols,x2,trap,-0.04389844150118544,-0.0438984415011854,0.15229492636892453,-0.02267722521362702,-0.021111076046138866,0.0579982926021454,1.91933844899706,2.2150479041918043,10,24,48,27.1,16.0
persistent_rho099_rolling20,100,ols,x3,noise,-0.07035088256423315,-0.07035088256423312,0.09678432726521892,-0.032062243474741764,-0.031377543373871525,0.0365705403554776,1.91933844899706,2.2150479041918043,10,24,48,27.1,16.0
persistent_rho099_rolling20,100,ols,x4,noise,-0.04893894832858266,-0.04893894832858272,0.02679339220303827,-0.02487050802196212,-0.02187927316075727,0.01090026115912234,1.91933844899706,2.2150479041918043,10,24,48,27.1,16.0
persistent_rho099_rolling20,100,enet,x1,signal,-0.8288156477857417,-0.8288156477857417,-0.9520512236608095,-0.34932944688480894,-0.35197926954707776,-0.3594425950588489,1.91933844899706,2.2150479041918043,10,24,48,27.1,16.0
