scenario,seed,model,feature,role,is_gpbsv_mse,is_gpbsv_mse_pooled,oos_gpbsv_mse,is_gpbsv_rmse,is_gpbsv_rmse_pooled,oos_gpbsv_rmse,is_base_mse,oos_base_mse,n_windows_sampled,n_instances_per_window,n_iterations,sec_oos,sec_is
persistent_rho099_rolling20,101,rf,x4,noise,-0.10205941242391922,-0.10205941242391918,0.0046872826061425165,-0.04725209632532954,-0.04695193059866059,0.0018698975501790112,1.8398882117912578,2.00653342841497,10,24,48,26.6,16.2
persistent_rho099_rolling20,102,ols,x1,signal,-0.7743802546997949,-0.7743802546997948,-1.0963182735718318,-0.33608815885768684,-0.34424710776953066,-0.40300300915078324,1.787124070079919,2.25299472923877,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,ols,x2,trap,-0.016793638227042378,-0.016793638227042433,0.23043736306693452,-0.012788898006278993,-0.010981602126912479,0.08520764015347106,1.787124070079919,2.25299472923877,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,ols,x3,noise,-0.05624558656354672,-0.05624558656354663,0.09233922649300634,-0.025275009574115152,-0.025750752862945318,0.034025223379653,1.787124070079919,2.25299472923877,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,ols,x4,noise,-0.1332682974525999,-0.13326829745259985,0.06868537676401294,-0.054357018097450846,-0.05783615533267189,0.02701434194606449,1.787124070079919,2.25299472923877,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,enet,x1,signal,-0.7221389631045732,-0.7221389631045732,-1.0626196280032676,-0.3160985146927545,-0.32214440288810914,-0.39996377864136606,1.787124070079919,2.25299472923877,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,enet,x2,trap,-0.04194525160997824,-0.04194525160997838,0.11085695675836978,-0.019221523440903616,-0.019119576566179946,0.042734750614371264,1.787124070079919,2.25299472923877,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,enet,x3,noise,-0.05302189940451674,-0.05302189940451674,0.046012777514734295,-0.023032712529000205,-0.023801488254847306,0.017453396391807142,1.787124070079919,2.25299472923877,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,enet,x4,noise,-0.1418348806033183,-0.14183488060331828,0.031636508984566776,-0.05805229587721113,-0.06172248613531193,0.01303550501242596,1.787124070079919,2.25299472923877,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,rf,x1,signal,-0.8044970134628604,-0.8044970134628606,-0.6883510669261971,-0.37231227617152995,-0.37747836088009823,-0.2513781834631299,1.78890715626603,2.2445712429264906,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,rf,x2,trap,-0.08070669351344786,-0.08070669351344777,-0.0017133803576065744,-0.03765507510789991,-0.03808051713035235,-0.0005232348294481187,1.78890715626603,2.2445712429264906,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,rf,x3,noise,-0.12320033840871339,-0.12320033840871346,-0.009041101811636365,-0.05577317209817897,-0.05840092786505627,-0.003170170355795948,1.78890715626603,2.2445712429264906,10,24,48,27.0,16.9
persistent_rho099_rolling20,102,rf,x4,noise,-0.147217473727757,-0.14721747372775693,0.00558118607278064,-0.06550448001644929,-0.06774807432264046,0.002292593110068214,1.78890715626603,2.2445712429264906,10,24,48,27.0,16.9
persistent_rho099_rolling20,103,ols,x1,signal,-0.8794022090929564,-0.8794022090929564,-0.9974524345634306,-0.3709244320944068,-0.37343979503003166,-0.36306803675126303,1.9362349824535872,2.227430029857677,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,ols,x2,trap,-0.06791850843983219,-0.06791850843983209,0.22076010727519702,-0.028077829617142298,-0.029094457893921687,0.0796748638144371,1.9362349824535872,2.227430029857677,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,ols,x3,noise,-0.06576763086971142,-0.06576763086971145,0.062175748387341724,-0.02675278468266301,-0.02778291920846983,0.022441600166631298,1.9362349824535872,2.227430029857677,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,ols,x4,noise,-0.029513318900495522,-0.029513318900495532,0.04966504729262764,-0.017941551906970415,-0.015847631586600935,0.01852525707941483,1.9362349824535872,2.227430029857677,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,enet,x1,signal,-0.8458606044884194,-0.8458606044884194,-0.9881172150468082,-0.3567978157507614,-0.35944886680285687,-0.367376473184543,1.9362349824535872,2.227430029857677,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,enet,x2,trap,-0.06772870372470172,-0.06772870372470173,0.13094698501670685,-0.027636263240182524,-0.028634063829198534,0.04823164223435255,1.9362349824535872,2.227430029857677,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,enet,x3,noise,-0.06314441366891306,-0.06314441366891309,0.03122536358249838,-0.02589989955880977,-0.0266007980088902,0.011328307346992797,1.9362349824535872,2.227430029857677,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,enet,x4,noise,-0.04424225271608882,-0.04424225271608889,0.016528011450947223,-0.021638471815302825,-0.02011118067245442,0.006162392668488473,1.9362349824535872,2.227430029857677,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,rf,x1,signal,-0.9642043450008126,-0.9642043450008125,-0.7203338873514085,-0.4293216005795176,-0.43413471223277705,-0.264450237480161,1.9382280267501946,2.229928452928634,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,rf,x2,trap,-0.13670592825823197,-0.136705928258232,-0.00794412764130431,-0.06086325884221795,-0.061618172424603435,-0.0026572257455050063,1.9382280267501946,2.229928452928634,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,rf,x3,noise,-0.07700931025092374,-0.07700931025092367,0.02880602150792393,-0.035392769246215705,-0.035485615691126016,0.010727055015874216,1.9382280267501946,2.229928452928634,10,24,48,26.9,16.3
persistent_rho099_rolling20,103,rf,x4,noise,-0.08846458708753328,-0.08846458708753334,-0.006595834423581036,-0.04362615749949858,-0.04130326297704631,-0.0024665902942828687,1.9382280267501946,2.229928452928634,10,24,48,26.9,16.3
persistent_rho099_rolling20,104,ols,x1,signal,-1.0932558676805422,-1.093255867680542,-1.1817838945781753,-0.4455822484768925,-0.4598492747246883,-0.42264125485113285,2.079298316548975,2.3827567691416918,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,ols,x2,trap,-0.042156158961918766,-0.04215615896191882,0.23107707927011836,-0.028808291997638225,-0.02248871349466955,0.08086587206355202,2.079298316548975,2.3827567691416918,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,ols,x3,noise,-0.0985569983557587,-0.09855699835575882,0.06381858005986163,-0.04244782223598955,-0.04348659898676016,0.02342017314434207,2.079298316548975,2.3827567691416918,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,ols,x4,noise,-0.021676657973272763,-0.021676657973272773,0.07310871956224307,-0.008441460251733073,-0.008599535146510072,0.02732535398260949,2.079298316548975,2.3827567691416918,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,enet,x1,signal,-1.050162811086545,-1.0501628110865449,-1.1655833862031213,-0.4317711956830298,-0.44275693095329444,-0.42820933831184166,2.0792983165489747,2.3827567691416918,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,enet,x2,trap,-0.06869887089101634,-0.06869887089101627,0.10614906801488984,-0.032761168522790235,-0.030315533309026175,0.0384212680712846,2.0792983165489747,2.3827567691416918,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,enet,x3,noise,-0.09264585382261484,-0.09264585382261466,0.032844478708247776,-0.039369599026169724,-0.04046128157315027,0.012489906588399978,2.0792983165489747,2.3827567691416918,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,enet,x4,noise,-0.022039008489039967,-0.02203900848903978,0.045789036537827364,-0.00858970546446845,-0.008795844026786423,0.017722300869435895,2.0792983165489747,2.3827567691416918,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,rf,x1,signal,-1.1115907618123109,-1.1115907618123109,-0.8223706077869201,-0.4756848564891699,-0.4853052395590642,-0.292385808115828,2.0803040324641593,2.383794811419311,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,rf,x2,trap,-0.13072766823776266,-0.1307276682377627,0.02130833178105952,-0.0580491826960837,-0.057620521981165934,0.007892430435048803,2.0803040324641593,2.383794811419311,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,rf,x3,noise,-0.07512580506966841,-0.07512580506966852,0.02790803428155833,-0.03156108462974502,-0.033533017346120395,0.010287382071624681,2.0803040324641593,2.383794811419311,10,24,48,26.8,16.7
persistent_rho099_rolling20,104,rf,x4,noise,-0.05072958962027441,-0.05072958962027436,0.024534177062162335,-0.02084918020698006,-0.02198905540187962,0.008991232794856016,2.0803040324641593,2.383794811419311,10,24,48,26.8,16.7
persistent_rho099_rolling20,105,ols,x1,signal,-0.9827752620334455,-0.9827752620334455,-0.9424666768367098,-0.41244030624051764,-0.41535979768366493,-0.35812864225174446,1.9889235883634961,2.120952452522706,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,ols,x2,trap,-0.02196464009800498,-0.021964640098005028,0.14197227485239153,-0.014746169796245498,-0.01411633595905787,0.05346420523493282,1.9889235883634961,2.120952452522706,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,ols,x3,noise,-0.023597971065247702,-0.023597971065247806,0.06968011993299851,-0.010582093607792562,-0.010431795262587425,0.02720187831459314,1.9889235883634961,2.120952452522706,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,ols,x4,noise,-0.10156754709684157,-0.10156754709684161,0.04211540868022353,-0.04249287570111134,-0.04355176339200414,0.017881516179632538,1.9889235883634961,2.120952452522706,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,enet,x1,signal,-0.9521250140987234,-0.9521250140987236,-0.9400870558448157,-0.40090618270354633,-0.40279111285065783,-0.3632235272131548,1.988923588363496,2.120952452522706,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,enet,x2,trap,-0.033798699531368645,-0.03379869953136859,0.07273632187494908,-0.016071487188717187,-0.01656021173650489,0.02804828429555788,1.988923588363496,2.120952452522706,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,enet,x3,noise,-0.021252568880084963,-0.021252568880084945,0.042870082273304834,-0.009004001529484534,-0.009226062675812156,0.017182146467356607,1.988923588363496,2.120952452522706,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,enet,x4,noise,-0.0991814648138222,-0.09918146481382221,0.021644346547438326,-0.04145846342127565,-0.042264880709549334,0.009736476746583454,1.988923588363496,2.120952452522706,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,rf,x1,signal,-0.9728208866792443,-0.9728208866792442,-0.7095387176028298,-0.4244103862959646,-0.4266716293060284,-0.2654110646200761,1.989553571489369,2.1203971599106906,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,rf,x2,trap,-0.08957188928036733,-0.08957188928036737,0.024350944185141762,-0.0392295441326909,-0.04059780399713381,0.00925567914970875,1.989553571489369,2.1203971599106906,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,rf,x3,noise,-0.03543880658925016,-0.0354388065892502,0.022202436003980388,-0.015773721600938297,-0.015925562704853565,0.008373962567023512,1.989553571489369,2.1203971599106906,10,24,48,26.8,16.4
persistent_rho099_rolling20,105,rf,x4,noise,-0.158444588450463,-0.15844458845046308,0.030353031361299212,-0.07395959874140437,-0.07100418048264129,0.011362732589117339,1.989553571489369,2.1203971599106906,10,24,48,26.8,16.4
persistent_rho099_rolling20,106,ols,x1,signal,-0.9254418826560584,-0.9254418826560586,-0.8200086082765551,-0.40283398671117,-0.409519816727511,-0.3156514912461563,1.843272566303557,1.9516374771202927,10,24,48,27.0,16.6
persistent_rho099_rolling20,106,ols,x2,trap,-0.022118922618721375,-0.02211892261872132,0.1723697758409434,-0.014974659022220931,-0.012089041264324618,0.06687909540472767,1.843272566303557,1.9516374771202927,10,24,48,27.0,16.6
persistent_rho099_rolling20,106,ols,x3,noise,-0.10918169429179987,-0.10918169429179979,0.083292202085822,-0.051986064058701376,-0.04979069740234138,0.03200951580856013,1.843272566303557,1.9516374771202927,10,24,48,27.0,16.6
