scenario,seed,model,n_periods,enet_alpha,mse_baseline,mse_full,mse_drop_x2,improve_pct,x2_pbsv_mse,x2_oshapley_rank,primary_success,smoking_gun_top2,strict_rank1,model_beats_baseline,drop_x2_improves,mas,mas_p,rank_x2_abs_t,rank_x2_std_beta,rank_x2_ape,rank_x2_perm,rank_x2_pdp,rank_x2_std_coef,rank_x2_oob_vi,rank_x2_rf_ape
break_b08_expanding,116,rf,119,0.01,1.9953497297801772,1.30517958710521,1.0215621589314197,21.730145872326467,0.4083067577476912,2,True,True,False,True,True,0.29442377346549187,0.405969,,,,2,1,,2.0,2.0
break_b08_expanding,117,ols,119,0.1,1.803975513803006,1.4514722889660001,1.0556242899817048,27.272170608664503,0.40566946874994925,2,True,True,False,True,True,-0.24463140001281602,0.652203,2.0,2.0,2.0,2,2,,,
break_b08_expanding,117,enet,119,0.1,1.803975513803006,1.3307277092795744,1.044568389424229,21.50397244003174,0.2963313228203861,2,True,True,False,True,True,-0.21092628541028557,0.645405,,,2.0,2,2,2.0,,
break_b08_expanding,117,rf,119,0.1,1.803975513803006,1.3561657217674605,1.213346050691181,10.531137071518499,0.23436459521685596,2,True,True,False,True,True,0.29005873009325656,0.375447,,,,2,2,,2.0,2.0
break_b08_expanding,118,ols,119,0.1,2.0036171650047696,1.4952421562181892,1.009284234557449,32.500282288043515,0.5455631974564666,2,True,True,False,True,True,0.6025021623124025,0.270345,2.0,2.0,2.0,2,2,,,
break_b08_expanding,118,enet,119,0.1,2.0036171650047696,1.364515724061744,1.0188163500157106,25.33494982505534,0.4031908062348856,2,True,True,False,True,True,-0.121353571132643,0.63612,,,2.0,2,2,2.0,,
break_b08_expanding,118,rf,119,0.1,2.0036171650047696,1.459509223567907,1.2130700913214336,16.88506850570152,0.3910887426221187,2,True,True,False,True,True,0.2813407928727141,0.395247,,,,2,2,,2.0,2.0
break_b08_expanding,119,ols,119,0.01,2.197451403187792,1.2633907986904052,1.0141582754041223,19.727270734014382,0.23567471616157828,2,True,True,False,True,True,0.41135237787049406,0.353461,2.0,2.0,2.0,2,2,,,
break_b08_expanding,119,enet,119,0.01,2.197451403187792,1.2541196965730537,1.0117063594029223,19.329362088207226,0.22821848107063045,2,True,True,False,True,True,0.41387842410662123,0.35386,,,2.0,2,2,2.0,,
break_b08_expanding,119,rf,119,0.01,2.197451403187792,1.3820883146914396,1.1786069654323146,14.722745796787489,0.21094585558731135,2,True,True,False,True,True,0.4808024434778393,0.338328,,,,2,2,,2.0,2.0
break_b08_expanding,120,ols,119,0.01,1.9678930933925853,1.4600669969834534,1.272859805244195,12.821822020909629,0.14931829424630355,2,True,True,False,True,True,0.5831295432118544,0.260401,2.0,2.0,2.0,2,2,,,
break_b08_expanding,120,enet,119,0.01,1.9678930933925853,1.4528865878379664,1.271973569440182,12.451971125082814,0.14287335651740826,2,True,True,False,True,True,0.5821424406992435,0.259747,,,2.0,2,2,2.0,,
break_b08_expanding,120,rf,119,0.01,1.9678930933925853,1.4361302519415364,1.2124175418791263,15.577466581458605,0.15193191240341467,2,True,True,False,True,True,0.6533866493084972,0.183855,,,,2,2,,2.0,2.0
break_b08_expanding,121,ols,119,0.1,2.125954129456723,1.329391164792602,1.0549195482711973,20.64641497479976,0.22130679351464994,2,True,True,False,True,True,0.3853258119565731,0.335231,2.0,2.0,2.0,2,2,,,
break_b08_expanding,121,enet,119,0.1,2.125954129456723,1.2771036732698282,1.0745587850984664,15.859706021577457,0.1552117269002872,2,True,True,False,True,True,0.3954821858667077,0.338767,,,2.0,2,2,2.0,,
break_b08_expanding,121,rf,119,0.1,2.125954129456723,1.3276573273170664,1.1122955752336585,16.221185064267413,0.1440871923668809,2,True,True,False,True,True,-0.010767578342545825,0.55721,,,,2,2,,2.0,2.0
break_b08_expanding,122,ols,119,0.1,2.329726411925679,1.4643984124779565,1.063865003705433,27.351395997129494,0.4287001997524806,2,True,True,False,True,True,-0.12439106224974883,0.631894,2.0,2.0,2.0,2,2,,,
break_b08_expanding,122,enet,119,0.1,2.329726411925679,1.383715614810627,1.0643770000333923,23.0783414857206,0.3328129995698356,2,True,True,False,True,True,-0.10885413480971917,0.644632,,,2.0,2,2,2.0,,
break_b08_expanding,122,rf,119,0.1,2.329726411925679,1.3922177769904418,1.2697471094567636,8.796803887853171,0.2100635686794541,2,True,False,False,True,True,0.3767893448447732,0.354913,,,,2,2,,2.0,2.0
break_b08_expanding,123,ols,119,0.1,2.191377276623425,1.3163632441138418,0.9909712754134635,24.719010512894393,0.2828151508740604,2,True,True,False,True,True,-0.0626529059478016,0.635074,2.0,2.0,2.0,2,2,,,
break_b08_expanding,123,enet,119,0.1,2.191377276623425,1.2384156796012655,0.9969932047057087,19.49446206731555,0.2053102980565931,2,True,True,False,True,True,0.6504001810404437,0.208549,,,2.0,2,2,2.0,,
break_b08_expanding,123,rf,119,0.1,2.191377276623425,1.2584035337436914,1.0173962143251467,19.15183110631923,0.2330993577688873,2,True,True,False,True,True,0.3751285313649678,0.338766,,,,2,2,,2.0,2.0
break_b08_expanding,124,ols,119,0.01,2.356208965089032,1.3881238128705466,0.8831886479996018,36.37536941512248,0.6063840634498027,2,True,True,False,True,True,0.317319974258908,0.37521,2.0,2.0,2.0,2,2,,,
break_b08_expanding,124,enet,119,0.01,2.356208965089032,1.3809843822536805,0.8859380432132864,35.84735246842613,0.5940614119793689,2,True,True,False,True,True,0.3177329691296671,0.374663,,,2.0,2,2,2.0,,
break_b08_expanding,124,rf,119,0.01,2.356208965089032,1.4700697247750165,1.0524371612220293,28.409030980955873,0.4566558703468651,2,True,True,False,True,True,0.7053137776499097,0.171386,,,,2,2,,2.0,2.0
