scenario,seed,model,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range,feature,enet_std_coef,enet_ape_abs_coef,rf_oob_vi,rf_ape
break_b15_expanding,101,enet,noise,0.09271941575305126,3,-0.009769330827843502,-0.001081426294013889,near-zero,,,,,0.028269820820965207,0.4315144585156888,x4,0.06663480798530641,0.11817770794699438,,
break_b15_expanding,102,enet,signal,0.8290541070565799,2,-1.0304815378650878,-0.3695349879001839,beneficial,,,,,1.6758609709526386,2.9286300878549563,x1,0.4757393087500093,0.9692379591299936,,
break_b15_expanding,102,enet,trap,0.9825618450683532,1,1.4201500619164662,0.4948173415052043,harmful,,,,,2.6177990246157625,3.7083263599230287,x2,0.5829118847656429,1.1569475091725159,,
break_b15_expanding,102,enet,noise,0.027934628457627852,4,0.01347204984225464,0.0042436126384052895,near-zero,,,,,0.004010518895517879,0.13621387117175487,x3,0.0207969646267341,0.03738048299269565,,
break_b15_expanding,102,enet,noise,0.05153581225037558,3,-0.00029540502606128225,0.00023104044027848442,near-zero,,,,,0.005955823390783331,0.17630358927543802,x4,0.029215992718105783,0.05852219698168047,,
break_b15_expanding,103,enet,signal,0.7607926600177424,2,-1.2166387278995907,-0.3977698910410383,beneficial,,,,,1.7153474647739693,2.89220202146334,x1,0.4477917823783216,0.902038575244816,,
break_b15_expanding,103,enet,trap,0.9310344521213724,1,1.2989750024007662,0.42409870778241904,harmful,,,,,3.136029978312626,3.9896181320189132,x2,0.5897549475162647,1.0822871632690958,,
break_b15_expanding,103,enet,noise,0.0003155492837874599,4,0.0002544398317043306,7.597632675660382e-05,near-zero,,,,,7.642377285573748e-05,0.0036641156139819,x3,0.0005877456564151454,0.001203548664431169,,
break_b15_expanding,103,enet,noise,0.017154944590879694,3,0.006848930537529232,0.002042209285812205,near-zero,,,,,0.0018929365428853996,0.05961818275538349,x4,0.009038155405219295,0.018216864682890202,,
break_b15_expanding,104,enet,signal,0.8721537542068372,1,-1.1438180907212792,-0.38972860068407056,beneficial,,,,,2.3974706557397307,3.7174674597212314,x1,0.5720666262146789,1.008267971015948,,
break_b15_expanding,104,enet,trap,0.8617796211876437,2,1.1184498470809674,0.3808631123072335,harmful,,,,,2.054548483924504,3.1919156920760665,x2,0.519565242801715,1.1053117176036735,,
break_b15_expanding,104,enet,noise,0.025573902564767628,4,0.0013512835401794374,0.0004255264825181127,near-zero,,,,,0.003821526274532624,0.11601833537945855,x3,0.01790701333851152,0.035078889554297714,,
break_b15_expanding,104,enet,noise,0.10456110319372268,3,0.002623690546554226,0.0015825270952483596,near-zero,,,,,0.03155675325941325,0.4356453689323986,x4,0.06592922371685513,0.11475751214740022,,
break_b15_expanding,105,enet,signal,0.7903592932270254,2,-0.8523220525521154,-0.3268640769945226,beneficial,,,,,1.6978052174237883,2.9553155961457414,x1,0.5123175851984679,1.0186696169762817,,
break_b15_expanding,105,enet,trap,0.8739335546735408,1,0.9661212387323069,0.3676927384807708,harmful,,,,,2.5440566783952905,3.7384875049089032,x2,0.6166933436351762,1.1941301293757458,,
break_b15_expanding,105,enet,noise,0.09415406820102107,3,-0.018370930572539218,-0.006923177659966016,near-zero,,,,,0.026961009038895777,0.38507767580031066,x3,0.06207196579254126,0.10136125714736466,,
break_b15_expanding,105,enet,noise,0.05474677715401555,4,0.01869059592329089,0.007152536331964506,near-zero,,,,,0.009548036712940395,0.22326065649913895,x4,0.037414969897714326,0.07020616751393371,,
break_b15_expanding,106,enet,signal,0.6854322984757809,2,-0.7340295388111514,-0.24757618345802396,beneficial,,,,,1.640918953504374,2.8934961489475475,x1,0.42301717686415613,0.9237690760501543,,
break_b15_expanding,106,enet,trap,1.0394336626516691,1,1.5248961913346302,0.5089314659541039,harmful,,,,,3.5648583481297456,4.288152606120343,x2,0.6092510153689821,1.1230467143353615,,
break_b15_expanding,106,enet,noise,0.016071826805992773,3,0.0050417504877017716,0.0015299884288224675,near-zero,,,,,0.00942152051978433,0.12025706765962756,x3,0.017743246813345808,0.037256084780784966,,
break_b15_expanding,106,enet,noise,0.0008382129803628653,4,0.001362580543339593,0.0004379369667437183,near-zero,,,,,0.00036719855311077686,0.012363783545611068,x4,0.0018456454360036407,0.0039044393465707023,,
