dgp,window,model,predictor,M,mean,std,q_low,q_high
threshold,expanding,xgboost,x3,1000,-0.06778377889271191,0.00016534644513958367,-0.06793326628044097,-0.06761976327583137
threshold,expanding,xgboost,x4,3,0.030678271574120546,0.003259307076983576,0.027338187130735127,0.03376558504631756
threshold,expanding,xgboost,x4,6,0.031954586008640026,0.002329758390936536,0.02985200159505353,0.03441719019666324
threshold,expanding,xgboost,x4,8,0.03111203295841561,0.0010399618752733515,0.030173875659393997,0.03195818231166538
threshold,expanding,xgboost,x4,12,0.03143353361485402,0.0018222357528956835,0.029542639127471987,0.03268821408429427
threshold,expanding,xgboost,x4,18,0.031437914019755236,0.0014144556117069097,0.030558326466279963,0.0328929765326762
threshold,expanding,xgboost,x4,30,0.030778966947999642,0.0010756766208219442,0.030096010780876554,0.03194394469708078
threshold,expanding,xgboost,x4,40,0.031061220962213237,0.001208028671549507,0.03016592355797214,0.03243981196592238
threshold,expanding,xgboost,x4,60,0.03109056466028271,0.0010308737457557886,0.029985684452537815,0.0321914623897272
threshold,expanding,xgboost,x4,80,0.03087561780981832,0.0006723310254874767,0.03019795937662621,0.03143081301177719
threshold,expanding,xgboost,x4,100,0.031137629404598674,0.000595677684794966,0.030556357043130512,0.03167387488293161
threshold,expanding,xgboost,x4,200,0.031110948702751388,0.00027417692343284294,0.030830046867666452,0.031393847590597185
threshold,expanding,xgboost,x4,500,0.031118923593226874,0.00024007531663244522,0.030949267516934213,0.03129105069403019
threshold,expanding,xgboost,x4,1000,0.03099920518419664,0.00017663911373365292,0.030858097569979093,0.031185849782222996
threshold,expanding,xgboost,x5,3,-0.02272574787024661,0.001178026184649156,-0.023275132637494332,-0.02217240950752019
threshold,expanding,xgboost,x5,6,-0.023235306453486114,0.0009136819804091472,-0.02406313799310041,-0.022599375615092065
threshold,expanding,xgboost,x5,8,-0.022867576958863732,0.0010167601833727044,-0.02395777263451081,-0.02170815166469674
threshold,expanding,xgboost,x5,12,-0.022691061186229267,0.00044988977893790693,-0.0231875133440263,-0.022176578220780334
threshold,expanding,xgboost,x5,18,-0.022991277839297795,0.0004401214629135737,-0.023271367133649905,-0.022690693064578618
threshold,expanding,xgboost,x5,30,-0.02264491208142808,0.0003606160277761107,-0.02296150744126153,-0.02236361715022206
threshold,expanding,xgboost,x5,40,-0.022850635615417777,0.00032611705989812006,-0.023181394768178834,-0.0225659293996415
threshold,expanding,xgboost,x5,60,-0.022849431430650498,0.00025244306555682763,-0.023035989977386227,-0.022644020350313505
threshold,expanding,xgboost,x5,80,-0.02282419657318873,0.00030812648681653797,-0.023088707147780642,-0.022566233272587416
threshold,expanding,xgboost,x5,100,-0.02294406821546859,0.00015644055461746595,-0.023133914096373866,-0.022790492861524524
threshold,expanding,xgboost,x5,200,-0.02288242626601967,0.00011940929642342611,-0.022933240223044042,-0.02280303350386204
threshold,expanding,xgboost,x5,500,-0.022861588261691778,0.00011885091440472249,-0.022948844904139273,-0.022767976898939463
threshold,expanding,xgboost,x5,1000,-0.02289929959241748,8.723784782188344e-05,-0.022978857020322624,-0.022820410205598683
threshold,expanding,xgboost,x6,3,0.006425967995576172,0.0010596883343429412,0.005310430643079836,0.007236133237227891
threshold,expanding,xgboost,x6,6,0.006143653697907009,0.0008911737019705603,0.005325299996711233,0.0067758691328526814
threshold,expanding,xgboost,x6,8,0.006878030814864548,0.0006265167141802998,0.006376782948683221,0.0073262256965883985
threshold,expanding,xgboost,x6,12,0.006346085864202917,0.00030225190239854333,0.005951486397271748,0.006587444069580222
threshold,expanding,xgboost,x6,18,0.0064928975689132334,0.0005012730693858881,0.005951290664313917,0.007007234380792004
threshold,expanding,xgboost,x6,30,0.0063177962474084345,0.0005173333092298305,0.0059559137575994885,0.006848330732905023
threshold,expanding,xgboost,x6,40,0.006429951383039983,0.00022559939812153795,0.0062175908917468225,0.0067045980700528056
threshold,expanding,xgboost,x6,60,0.006471246791507726,0.00018528254034937868,0.006344764733351708,0.006523964816242629
threshold,expanding,xgboost,x6,80,0.0065537572076310386,0.00021152255753736725,0.006343373583471267,0.006699543171134099
threshold,expanding,xgboost,x6,100,0.006526923833371299,0.00017550278463498542,0.006396431100145721,0.006643102570652886
threshold,expanding,xgboost,x6,200,0.006577319758429697,0.00015101998499463562,0.006434426813390089,0.006677254412022835
threshold,expanding,xgboost,x6,500,0.006548097232099305,5.498300892744419e-05,0.006492134617671772,0.0066101096976244385
threshold,expanding,xgboost,x6,1000,0.006524011360982975,3.551353707112249e-05,0.006498624950104745,0.006554319896763225
