dgp,window,model,predictor,M,mean,std,q_low,q_high
threshold,rolling,rf,x3,1000,-0.002126736006955148,6.147117106065931e-05,-0.0021774052110002007,-0.002087719245603695
threshold,rolling,rf,x4,3,0.005507919433494417,0.0015255529561365119,0.004283254362962747,0.007348513094498908
threshold,rolling,rf,x4,6,0.006668436692700509,0.0010567922113374232,0.00592221365279451,0.007955458318939294
threshold,rolling,rf,x4,8,0.006082166169403467,0.0006542277216163014,0.005406307436308759,0.006727013116578946
threshold,rolling,rf,x4,12,0.00618819104134224,0.0008582785667827826,0.00520101493103655,0.0068225156168315055
threshold,rolling,rf,x4,18,0.005839272305123392,0.0008314940245345148,0.004970733292060263,0.006448224306691699
threshold,rolling,rf,x4,30,0.005619870793700494,0.00047717556124207325,0.005117787506634558,0.006054940441564724
threshold,rolling,rf,x4,40,0.005978733959946421,0.0005089726163790044,0.005420291628369435,0.00632311929425616
threshold,rolling,rf,x4,60,0.0057664030870472815,0.0004317060097459093,0.005260638687221526,0.006204449710981242
threshold,rolling,rf,x4,80,0.005863649394089658,0.0003349731545489137,0.005532451890830379,0.006199528131921756
threshold,rolling,rf,x4,100,0.005929889687582601,0.00032771321625431565,0.005706206210559135,0.006186628269533964
threshold,rolling,rf,x4,200,0.006063917183488557,0.0001439465088456881,0.005955838548931676,0.006214423530420498
threshold,rolling,rf,x4,500,0.0059309819023812445,8.528743889677165e-05,0.005863829662809314,0.005983794115333469
threshold,rolling,rf,x4,1000,0.005908874390084146,4.049822991171614e-05,0.0058680217883665,0.005945234829949879
threshold,rolling,rf,x5,3,-0.018396680655320418,0.0006642816698779933,-0.018915984986640027,-0.01793486877134683
threshold,rolling,rf,x5,6,-0.018106738322585476,0.00025570092434158145,-0.018424522588352327,-0.01785643627610044
threshold,rolling,rf,x5,8,-0.01821969413529642,0.00024021450731646896,-0.018474505835965757,-0.018048588288447256
threshold,rolling,rf,x5,12,-0.018124259819848217,0.00024937406799310536,-0.018326267504368922,-0.017876602019782813
threshold,rolling,rf,x5,18,-0.01809366607072753,0.0002125664873507231,-0.018276880085357636,-0.01792901049976858
threshold,rolling,rf,x5,30,-0.01809933003250271,0.00015556565168725137,-0.018132906550998498,-0.017995667392902683
threshold,rolling,rf,x5,40,-0.01805703141746019,0.00010319479543457025,-0.01816758193759854,-0.017955788499501586
threshold,rolling,rf,x5,60,-0.01816176709717713,0.00018077758203285227,-0.018337108118208344,-0.017957520750583898
threshold,rolling,rf,x5,80,-0.018086272717112818,6.50133842945344e-05,-0.01814039797662696,-0.01803572535299558
threshold,rolling,rf,x5,100,-0.018161726546052075,0.0001228357428996654,-0.0182722249316655,-0.018064088093874713
threshold,rolling,rf,x5,200,-0.018115006124397707,8.95922892081224e-05,-0.018205488572718906,-0.018034605268376448
threshold,rolling,rf,x5,500,-0.018085436533544396,4.064600478497139e-05,-0.018118011445552976,-0.018056138019311583
threshold,rolling,rf,x5,1000,-0.01809185828569601,1.9158352494108696e-05,-0.018110557850535183,-0.018074866158496752
threshold,rolling,rf,x6,3,-0.0029758580196049735,0.0004772430941766282,-0.0032144784925915164,-0.002564696284886955
threshold,rolling,rf,x6,6,-0.003408726380444732,0.0004832241707609381,-0.003910529608021606,-0.0029132361906713186
threshold,rolling,rf,x6,8,-0.003339304614406114,0.00035325954625476996,-0.003530976040335613,-0.0029447956716103685
threshold,rolling,rf,x6,12,-0.0033346976802032594,0.0003440678443401529,-0.0037168736874148706,-0.0030849867330524938
threshold,rolling,rf,x6,18,-0.003234680986509174,0.0002398944658447272,-0.0034589626276495243,-0.003017966602549408
threshold,rolling,rf,x6,30,-0.003479061627702301,0.00013511687545561624,-0.003628129241643764,-0.0033491549813411785
threshold,rolling,rf,x6,40,-0.0033630565272526024,0.0001878076437275817,-0.0036116429720452555,-0.0031972560903853245
threshold,rolling,rf,x6,60,-0.0032969129157849296,0.000106372759425331,-0.003393768020761175,-0.0031962342986887955
threshold,rolling,rf,x6,80,-0.0033846596118829444,8.129300453630023e-05,-0.0034271312411700825,-0.0033502378160316613
threshold,rolling,rf,x6,100,-0.003302772940764413,0.00014227539341725407,-0.0033917999668883745,-0.0031796220147726592
threshold,rolling,rf,x6,200,-0.0033431699709701905,6.68171866891301e-05,-0.0034144404708379345,-0.0032683361141481715
threshold,rolling,rf,x6,500,-0.0033339315307223017,5.625523041110759e-05,-0.0033908390335788607,-0.0032775796931288226
threshold,rolling,rf,x6,1000,-0.003320871379749071,1.6223177809994115e-05,-0.003324337198075756,-0.003306589195541736
threshold,rolling,xgboost,x1,3,-0.6870577366255606,0.005029341425994942,-0.6911682431520626,-0.6823051970147342
threshold,rolling,xgboost,x1,6,-0.6864798344216159,0.0021281912147150172,-0.6880663786602663,-0.6849361361869052
threshold,rolling,xgboost,x1,8,-0.685128977182134,0.0014263429469555998,-0.6856460589431798,-0.6840751172529745
threshold,rolling,xgboost,x1,12,-0.683594031115988,0.00041730068617595666,-0.6838732031369479,-0.6831941005001686
threshold,rolling,xgboost,x1,18,-0.683826026526327,0.0015952831514083551,-0.6852874436175909,-0.6822675510423613
threshold,rolling,xgboost,x1,30,-0.6846330792769457,0.001873383575513259,-0.686831738782617,-0.6828906137783833
threshold,rolling,xgboost,x1,40,-0.6846557128010968,0.0010074033220466494,-0.6856437275909538,-0.6834766230869191
threshold,rolling,xgboost,x1,60,-0.6844594558224905,0.0009637877514188845,-0.6853419351112547,-0.683615423173218
threshold,rolling,xgboost,x1,80,-0.6847417433744843,0.0009357531478093905,-0.6856123963394628,-0.6839867435092042
threshold,rolling,xgboost,x1,100,-0.6847260593661953,0.0009561448068631426,-0.6855733033305592,-0.6836476231955204
threshold,rolling,xgboost,x1,200,-0.6849466137269341,0.00046933707090249433,-0.6854136902399162,-0.6847221619426515
threshold,rolling,xgboost,x1,500,-0.6845368704193674,0.00016047643218608586,-0.6847067190297381,-0.6843858720616032
threshold,rolling,xgboost,x1,1000,-0.684679986304146,0.0003269375947655633,-0.6849633321672002,-0.684430079179757
threshold,rolling,xgboost,x2,3,-1.2092872488961257,0.003460784365136094,-1.2107525385719862,-1.2062666024077604
threshold,rolling,xgboost,x2,6,-1.2131387042156496,0.004424763844243437,-1.2173205065971275,-1.21041950306007
threshold,rolling,xgboost,x2,8,-1.213101686280951,0.0018322588311510527,-1.2147431112039213,-1.2113984955703787
threshold,rolling,xgboost,x2,12,-1.2141710910380865,0.0016324743818255192,-1.2157292596093503,-1.2122823774405587
threshold,rolling,xgboost,x2,18,-1.2134675880213575,0.0016779212018089604,-1.2143921751407936,-1.2126483057368027
threshold,rolling,xgboost,x2,30,-1.2129440610305968,0.002026796853739088,-1.2148298492255751,-1.2105703620192403
threshold,rolling,xgboost,x2,40,-1.2128534690587631,0.0011246017862696872,-1.2139882566097961,-1.2115041355511995
threshold,rolling,xgboost,x2,60,-1.212853841465938,0.0008061533743754946,-1.2138011733933296,-1.2120726237228674
threshold,rolling,xgboost,x2,80,-1.2127712521794216,0.0007936141395672114,-1.2131888149323768,-1.2122047937798435
threshold,rolling,xgboost,x2,100,-1.212845263727646,0.0010269951217560995,-1.2137716279707371,-1.2120645645666974
threshold,rolling,xgboost,x2,200,-1.2130350570231807,0.00032689624516446807,-1.2134119443039633,-1.212684771992396
