dgp,window,model,predictor,M,replicate,pbsv
friedman1,rolling,enet,x3,12,2,0.014124160146610045
friedman1,rolling,enet,x4,12,2,-0.2620744089815585
friedman1,rolling,enet,x5,12,2,-0.04843464400973457
friedman1,rolling,enet,x6,12,2,-0.010247122681561416
friedman1,rolling,rf,x1,12,2,-1.3670147622277995
friedman1,rolling,rf,x2,12,2,-1.363502997282754
friedman1,rolling,rf,x3,12,2,-0.011438819194278574
friedman1,rolling,rf,x4,12,2,-0.11686241687870284
friedman1,rolling,rf,x5,12,2,-0.016960423166172477
friedman1,rolling,rf,x6,12,2,-0.0031483516644525977
friedman1,rolling,xgboost,x1,12,2,-1.4503048319688847
friedman1,rolling,xgboost,x2,12,2,-1.4969374291611868
friedman1,rolling,xgboost,x3,12,2,-0.02327150409328618
friedman1,rolling,xgboost,x4,12,2,-0.2615393908255274
friedman1,rolling,xgboost,x5,12,2,-0.04393426624742538
friedman1,rolling,xgboost,x6,12,2,-0.007644964150858492
friedman1,rolling,enet,x1,12,3,-1.3229684374577595
friedman1,rolling,enet,x2,12,3,-1.4129015058989818
friedman1,rolling,enet,x3,12,3,0.014122051348066036
friedman1,rolling,enet,x4,12,3,-0.2524007954928889
friedman1,rolling,enet,x5,12,3,-0.03428719712987458
friedman1,rolling,enet,x6,12,3,-0.00920656009618064
friedman1,rolling,rf,x1,12,3,-1.3785826934275587
friedman1,rolling,rf,x2,12,3,-1.3635470778472853
friedman1,rolling,rf,x3,12,3,-0.01085902888615233
friedman1,rolling,rf,x4,12,3,-0.10905202404783791
friedman1,rolling,rf,x5,12,3,-0.014044104553204373
friedman1,rolling,rf,x6,12,3,-0.0028428416521215547
friedman1,rolling,xgboost,x1,12,3,-1.4797656392167682
friedman1,rolling,xgboost,x2,12,3,-1.498462710578148
friedman1,rolling,xgboost,x3,12,3,-0.02203491133003607
friedman1,rolling,xgboost,x4,12,3,-0.24444574005073205
friedman1,rolling,xgboost,x5,12,3,-0.032369468513452876
friedman1,rolling,xgboost,x6,12,3,-0.006553916758031154
friedman1,rolling,enet,x1,12,4,-1.3115261716691498
friedman1,rolling,enet,x2,12,4,-1.4240613567289546
friedman1,rolling,enet,x3,12,4,0.014068530006229735
friedman1,rolling,enet,x4,12,4,-0.24691867904088674
friedman1,rolling,enet,x5,12,4,-0.03964181128432682
friedman1,rolling,enet,x6,12,4,-0.009562956010531384
friedman1,rolling,rf,x1,12,4,-1.3729475780233054
friedman1,rolling,rf,x2,12,4,-1.3707493239121356
friedman1,rolling,rf,x3,12,4,-0.010831167972428113
friedman1,rolling,rf,x4,12,4,-0.10603811528710107
friedman1,rolling,rf,x5,12,4,-0.015383526784935255
friedman1,rolling,rf,x6,12,4,-0.0029780584342547953
friedman1,rolling,xgboost,x1,12,4,-1.46531787402985
friedman1,rolling,xgboost,x2,12,4,-1.5157660688763441
friedman1,rolling,xgboost,x3,12,4,-0.021970191733574024
friedman1,rolling,xgboost,x4,12,4,-0.23622657229274294
friedman1,rolling,xgboost,x5,12,4,-0.037061305863926274
friedman1,rolling,xgboost,x6,12,4,-0.0072903736507310135
friedman1,rolling,enet,x1,12,5,-1.31922926149263
friedman1,rolling,enet,x2,12,5,-1.4181485409450738
friedman1,rolling,enet,x3,12,5,0.014259054007772767
friedman1,rolling,enet,x4,12,5,-0.2498966289972215
friedman1,rolling,enet,x5,12,5,-0.036536970484301316
friedman1,rolling,enet,x6,12,5,-0.008090096816165829
friedman1,rolling,rf,x1,12,5,-1.376258556060369
friedman1,rolling,rf,x2,12,5,-1.3660416885955045
friedman1,rolling,rf,x3,12,5,-0.010707461231654827
friedman1,rolling,rf,x4,12,5,-0.108954350239074
friedman1,rolling,rf,x5,12,5,-0.014381651099752849
friedman1,rolling,rf,x6,12,5,-0.002584063187804871
friedman1,rolling,xgboost,x1,12,5,-1.474611983920454
friedman1,rolling,xgboost,x2,12,5,-1.5047983508687652
friedman1,rolling,xgboost,x3,12,5,-0.021611165203871557
friedman1,rolling,xgboost,x4,12,5,-0.24233583249475374
friedman1,rolling,xgboost,x5,12,5,-0.03455872746979241
friedman1,rolling,xgboost,x6,12,5,-0.005716326489531511
friedman1,rolling,enet,x1,12,6,-1.31234728676961
friedman1,rolling,enet,x2,12,6,-1.4249110698660015
friedman1,rolling,enet,x3,12,6,0.013716384402421964
friedman1,rolling,enet,x4,12,6,-0.23943111495679362
friedman1,rolling,enet,x5,12,6,-0.045721417188615186
friedman1,rolling,enet,x6,12,6,-0.008947940349021346
friedman1,rolling,rf,x1,12,6,-1.3750196894638431
friedman1,rolling,rf,x2,12,6,-1.3734551182333856
friedman1,rolling,rf,x3,12,6,-0.01088829693418709
friedman1,rolling,rf,x4,12,6,-0.10081211258626195
friedman1,rolling,rf,x5,12,6,-0.015885596066596435
friedman1,rolling,rf,x6,12,6,-0.0028669571298860865
friedman1,rolling,xgboost,x1,12,6,-1.4685576439635657
friedman1,rolling,xgboost,x2,12,6,-1.5191913952722198
friedman1,rolling,xgboost,x3,12,6,-0.023297542297156946
friedman1,rolling,xgboost,x4,12,6,-0.2245972356743253
friedman1,rolling,xgboost,x5,12,6,-0.041666628045695875
friedman1,rolling,xgboost,x6,12,6,-0.006321941194205367
friedman1,rolling,enet,x1,12,7,-1.311868129958291
friedman1,rolling,enet,x2,12,7,-1.4239681866766138
friedman1,rolling,enet,x3,12,7,0.014040534168081062
friedman1,rolling,enet,x4,12,7,-0.2502856926117389
friedman1,rolling,enet,x5,12,7,-0.036025459630119556
friedman1,rolling,enet,x6,12,7,-0.009535510018937182
friedman1,rolling,rf,x1,12,7,-1.3723920868510797
friedman1,rolling,rf,x2,12,7,-1.3697881310736737
friedman1,rolling,rf,x3,12,7,-0.01069914724048146
friedman1,rolling,rf,x4,12,7,-0.10874478837176532
friedman1,rolling,rf,x5,12,7,-0.014388275711589746
friedman1,rolling,rf,x6,12,7,-0.0029153411655700547
friedman1,rolling,xgboost,x1,12,7,-1.4637609945171917
friedman1,rolling,xgboost,x2,12,7,-1.5143523306241249
friedman1,rolling,xgboost,x3,12,7,-0.02215248144444577
friedman1,rolling,xgboost,x4,12,7,-0.24279395488029823
friedman1,rolling,xgboost,x5,12,7,-0.03374006097407677
friedman1,rolling,xgboost,x6,12,7,-0.006832564007031343
friedman1,rolling,enet,x1,18,0,-1.314722915667934
friedman1,rolling,enet,x2,18,0,-1.4063256974993656
friedman1,rolling,enet,x3,18,0,0.0141918998027048
friedman1,rolling,enet,x4,18,0,-0.2576162976637887
friedman1,rolling,enet,x5,18,0,-0.04401217852506479
friedman1,rolling,enet,x6,18,0,-0.009157255174171283
friedman1,rolling,rf,x1,18,0,-1.3735570442243263
friedman1,rolling,rf,x2,18,0,-1.3623938322617624
friedman1,rolling,rf,x3,18,0,-0.010811652018130181
friedman1,rolling,rf,x4,18,0,-0.11338991353123395
friedman1,rolling,rf,x5,18,0,-0.01594339491734953
friedman1,rolling,rf,x6,18,0,-0.002831933461357806
friedman1,rolling,xgboost,x1,18,0,-1.4675888112827329
friedman1,rolling,xgboost,x2,18,0,-1.4931561690303896
friedman1,rolling,xgboost,x3,18,0,-0.021740159626925656
friedman1,rolling,xgboost,x4,18,0,-0.2538118099804305
friedman1,rolling,xgboost,x5,18,0,-0.04067296818932728
friedman1,rolling,xgboost,x6,18,0,-0.006662468337362454
friedman1,rolling,enet,x1,18,1,-1.292809678798134
friedman1,rolling,enet,x2,18,1,-1.4509973458728245
friedman1,rolling,enet,x3,18,1,0.013930503672867202
friedman1,rolling,enet,x4,18,1,-0.24341384401030444
friedman1,rolling,enet,x5,18,1,-0.03496407443095081
friedman1,rolling,enet,x6,18,1,-0.009388005288273042
friedman1,rolling,rf,x1,18,1,-1.363643178051029
friedman1,rolling,rf,x2,18,1,-1.3831935353064548
friedman1,rolling,rf,x3,18,1,-0.010831151140904148
friedman1,rolling,rf,x4,18,1,-0.10438438520563
friedman1,rolling,rf,x5,18,1,-0.013987181276713346
friedman1,rolling,rf,x6,18,1,-0.002888339433428514
friedman1,rolling,xgboost,x1,18,1,-1.440512134956068
friedman1,rolling,xgboost,x2,18,1,-1.5499562115196186
friedman1,rolling,xgboost,x3,18,1,-0.022495748233886857
friedman1,rolling,xgboost,x4,18,1,-0.2312350101574648
friedman1,rolling,xgboost,x5,18,1,-0.03262620839567983
friedman1,rolling,xgboost,x6,18,1,-0.00680707318445027
friedman1,rolling,enet,x1,18,2,-1.3054554076753406
friedman1,rolling,enet,x2,18,2,-1.4214381346445792
friedman1,rolling,enet,x3,18,2,0.01414960745324529
friedman1,rolling,enet,x4,18,2,-0.24921252405604008
friedman1,rolling,enet,x5,18,2,-0.046010772849519155
friedman1,rolling,enet,x6,18,2,-0.009675212955385518
friedman1,rolling,rf,x1,18,2,-1.3717565249268056
friedman1,rolling,rf,x2,18,2,-1.3694605883466775
friedman1,rolling,rf,x3,18,2,-0.01056519798892912
friedman1,rolling,rf,x4,18,2,-0.1077928924862477
friedman1,rolling,rf,x5,18,2,-0.016490067686792533
friedman1,rolling,rf,x6,18,2,-0.002862498978707853
friedman1,rolling,xgboost,x1,18,2,-1.4602121197813027
friedman1,rolling,xgboost,x2,18,2,-1.5123571643273277
friedman1,rolling,xgboost,x3,18,2,-0.021187052443886183
friedman1,rolling,xgboost,x4,18,2,-0.24041869641250718
friedman1,rolling,xgboost,x5,18,2,-0.04213890067523314
friedman1,rolling,xgboost,x6,18,2,-0.007318452806911618
friedman1,rolling,enet,x1,18,3,-1.3128191490459673
friedman1,rolling,enet,x2,18,3,-1.4399354025205886
friedman1,rolling,enet,x3,18,3,0.014097928104415748
friedman1,rolling,enet,x4,18,3,-0.2358037909158558
friedman1,rolling,enet,x5,18,3,-0.03447600663736241
friedman1,rolling,enet,x6,18,3,-0.00870602371226106
friedman1,rolling,rf,x1,18,3,-1.3724901742929017
friedman1,rolling,rf,x2,18,3,-1.3784244625596402
friedman1,rolling,rf,x3,18,3,-0.010959931510187253
friedman1,rolling,rf,x4,18,3,-0.10073632828096196
friedman1,rolling,rf,x5,18,3,-0.013637027887011828
friedman1,rolling,rf,x6,18,3,-0.00267984588345734
friedman1,rolling,xgboost,x1,18,3,-1.4647638584349065
friedman1,rolling,xgboost,x2,18,3,-1.5365587654554274
friedman1,rolling,xgboost,x3,18,3,-0.022365154896140844
friedman1,rolling,xgboost,x4,18,3,-0.22216584970707476
friedman1,rolling,xgboost,x5,18,3,-0.03143082907652303
friedman1,rolling,xgboost,x6,18,3,-0.006347928877095932
friedman1,rolling,enet,x1,18,4,-1.3026373873088541
friedman1,rolling,enet,x2,18,4,-1.4299840296497974
friedman1,rolling,enet,x3,18,4,0.014087425691124022
friedman1,rolling,enet,x4,18,4,-0.24653981291832416
friedman1,rolling,enet,x5,18,4,-0.04277949510408854
friedman1,rolling,enet,x6,18,4,-0.009789145437679034
friedman1,rolling,rf,x1,18,4,-1.3683885381250582
friedman1,rolling,rf,x2,18,4,-1.3738682470484336
friedman1,rolling,rf,x3,18,4,-0.010466508424830243
friedman1,rolling,rf,x4,18,4,-0.10771136850484606
friedman1,rolling,rf,x5,18,4,-0.015592097149053833
friedman1,rolling,rf,x6,18,4,-0.0029010111619382434
friedman1,rolling,xgboost,x1,18,4,-1.4530710542545093
friedman1,rolling,xgboost,x2,18,4,-1.524349552674581
friedman1,rolling,xgboost,x3,18,4,-0.021419367725980847
friedman1,rolling,xgboost,x4,18,4,-0.2383597965886629
friedman1,rolling,xgboost,x5,18,4,-0.0392390841385083
friedman1,rolling,xgboost,x6,18,4,-0.007193531064926018
friedman1,rolling,enet,x1,18,5,-1.3068851026873383
friedman1,rolling,enet,x2,18,5,-1.4216637714379419
friedman1,rolling,enet,x3,18,5,0.013886367331437888
friedman1,rolling,enet,x4,18,5,-0.2534361190629002
friedman1,rolling,enet,x5,18,5,-0.04073175064435985
friedman1,rolling,enet,x6,18,5,-0.008812068226517374
friedman1,rolling,rf,x1,18,5,-1.3690914412010617
friedman1,rolling,rf,x2,18,5,-1.3704544092950794
friedman1,rolling,rf,x3,18,5,-0.011081105736382317
friedman1,rolling,rf,x4,18,5,-0.11013327093070237
friedman1,rolling,rf,x5,18,5,-0.015445321169961354
friedman1,rolling,rf,x6,18,5,-0.002722222080972848
friedman1,rolling,xgboost,x1,18,5,-1.456731831245753
friedman1,rolling,xgboost,x2,18,5,-1.5137597578510855
friedman1,rolling,xgboost,x3,18,5,-0.02304201312891383
friedman1,rolling,xgboost,x4,18,5,-0.24626410937107648
friedman1,rolling,xgboost,x5,18,5,-0.0377660753641407
friedman1,rolling,xgboost,x6,18,5,-0.006068599486199132
friedman1,rolling,enet,x1,18,6,-1.3140850185924822
friedman1,rolling,enet,x2,18,6,-1.430320616458799
friedman1,rolling,enet,x3,18,6,0.013937328997007213
friedman1,rolling,enet,x4,18,6,-0.24077818501651072
friedman1,rolling,enet,x5,18,6,-0.03691792028563429
friedman1,rolling,enet,x6,18,6,-0.00947803337120069
friedman1,rolling,rf,x1,18,6,-1.375495701636202
friedman1,rolling,rf,x2,18,6,-1.372652840184787
friedman1,rolling,rf,x3,18,6,-0.010756168728086442
friedman1,rolling,rf,x4,18,6,-0.10279497364160292
friedman1,rolling,rf,x5,18,6,-0.014428377038644326
friedman1,rolling,rf,x6,18,6,-0.0027997091848373265
friedman1,rolling,xgboost,x1,18,6,-1.470676186630297
friedman1,rolling,xgboost,x2,18,6,-1.5220840010690584
friedman1,rolling,xgboost,x3,18,6,-0.022318109105013216
friedman1,rolling,xgboost,x4,18,6,-0.22749377997442075
friedman1,rolling,xgboost,x5,18,6,-0.034284072133220364
friedman1,rolling,xgboost,x6,18,6,-0.006776237535158525
friedman1,rolling,enet,x1,18,7,-1.3281531084132563
friedman1,rolling,enet,x2,18,7,-1.4177712796263604
friedman1,rolling,enet,x3,18,7,0.014022860812024621
friedman1,rolling,enet,x4,18,7,-0.23633337590948159
friedman1,rolling,enet,x5,18,7,-0.04102345553238193
friedman1,rolling,enet,x6,18,7,-0.008384086058164245
friedman1,rolling,rf,x1,18,7,-1.3823596780320264
friedman1,rolling,rf,x2,18,7,-1.3677009358847865
friedman1,rolling,rf,x3,18,7,-0.010488078138072097
friedman1,rolling,rf,x4,18,7,-0.1004768503325873
friedman1,rolling,rf,x5,18,7,-0.015242296334295073
friedman1,rolling,rf,x6,18,7,-0.0026599316923930794
friedman1,rolling,xgboost,x1,18,7,-1.4886559814532463
friedman1,rolling,xgboost,x2,18,7,-1.507473077639088
friedman1,rolling,xgboost,x3,18,7,-0.021404272379814106
friedman1,rolling,xgboost,x4,18,7,-0.22180938890244992
friedman1,rolling,xgboost,x5,18,7,-0.03816703989285736
friedman1,rolling,xgboost,x6,18,7,-0.006122626179712949
friedman1,rolling,enet,x1,30,0,-1.3190248062202392
friedman1,rolling,enet,x2,30,0,-1.4292559093119062
friedman1,rolling,enet,x3,30,0,0.014198057544498406
friedman1,rolling,enet,x4,30,0,-0.23826872485143727
friedman1,rolling,enet,x5,30,0,-0.036567054105927504
friedman1,rolling,enet,x6,30,0,-0.008724007782608005
friedman1,rolling,rf,x1,30,0,-1.3762840175332776
friedman1,rolling,rf,x2,30,0,-1.3732570158607205
friedman1,rolling,rf,x3,30,0,-0.010599989029105488
friedman1,rolling,rf,x4,30,0,-0.10181596190347936
friedman1,rolling,rf,x5,30,0,-0.014313177871297721
friedman1,rolling,rf,x6,30,0,-0.0026576082162795204
friedman1,rolling,xgboost,x1,30,0,-1.4745087596215345
friedman1,rolling,xgboost,x2,30,0,-1.5224336274544654
friedman1,rolling,xgboost,x3,30,0,-0.02114270155699179
friedman1,rolling,xgboost,x4,30,0,-0.2247456854795367
friedman1,rolling,xgboost,x5,30,0,-0.03457144716461323
friedman1,rolling,xgboost,x6,30,0,-0.0062301651700270595
friedman1,rolling,enet,x1,30,1,-1.3151639236413635
friedman1,rolling,enet,x2,30,1,-1.4277761919697172
friedman1,rolling,enet,x3,30,1,0.013935678779828169
friedman1,rolling,enet,x4,30,1,-0.24172597221830835
friedman1,rolling,enet,x5,30,1,-0.03870056888306423
friedman1,rolling,enet,x6,30,1,-0.00821146679499456
friedman1,rolling,rf,x1,30,1,-1.3754981306027707
friedman1,rolling,rf,x2,30,1,-1.3712063462874533
friedman1,rolling,rf,x3,30,1,-0.010749216043391414
friedman1,rolling,rf,x4,30,1,-0.104046076218392
friedman1,rolling,rf,x5,30,1,-0.014828159716861149
friedman1,rolling,rf,x6,30,1,-0.002599841545291929
friedman1,rolling,xgboost,x1,30,1,-1.471017453796575
friedman1,rolling,xgboost,x2,30,1,-1.5186380902530323
friedman1,rolling,xgboost,x3,30,1,-0.022364971352832653
friedman1,rolling,xgboost,x4,30,1,-0.2298563340852254
friedman1,rolling,xgboost,x5,30,1,-0.03602562772490603
friedman1,rolling,xgboost,x6,30,1,-0.005729909234596655
friedman1,rolling,enet,x1,30,2,-1.3157265981471162
friedman1,rolling,enet,x2,30,2,-1.4237317938986485
friedman1,rolling,enet,x3,30,2,0.014188358868992612
friedman1,rolling,enet,x4,30,2,-0.2498472145349065
friedman1,rolling,enet,x5,30,2,-0.033948805558308266
friedman1,rolling,enet,x6,30,2,-0.008576391457633455
friedman1,rolling,rf,x1,30,2,-1.375137490284316
friedman1,rolling,rf,x2,30,2,-1.368898617855223
friedman1,rolling,rf,x3,30,2,-0.010869873684707558
friedman1,rolling,rf,x4,30,2,-0.10749482960678693
friedman1,rolling,rf,x5,30,2,-0.013885998250135515
friedman1,rolling,rf,x6,30,2,-0.0026409607329913117
friedman1,rolling,xgboost,x1,30,2,-1.4707098490526747
friedman1,rolling,xgboost,x2,30,2,-1.5126644884579017
friedman1,rolling,xgboost,x3,30,2,-0.022010396047096308
friedman1,rolling,xgboost,x4,30,2,-0.24019152483056563
friedman1,rolling,xgboost,x5,30,2,-0.03208244632865072
friedman1,rolling,xgboost,x6,30,2,-0.005973681730279205
friedman1,rolling,enet,x1,30,3,-1.3082118366014852
friedman1,rolling,enet,x2,30,3,-1.4301817819528613
friedman1,rolling,enet,x3,30,3,0.014108165518376273
friedman1,rolling,enet,x4,30,3,-0.2447230724951895
friedman1,rolling,enet,x5,30,3,-0.03980152731120794
friedman1,rolling,enet,x6,30,3,-0.008832391885252392
friedman1,rolling,rf,x1,30,3,-1.3700312781255444
friedman1,rolling,rf,x2,30,3,-1.3752904288427557
friedman1,rolling,rf,x3,30,3,-0.010787502323412305
friedman1,rolling,rf,x4,30,3,-0.10515402807885131
friedman1,rolling,rf,x5,30,3,-0.014917622250960017
friedman1,rolling,rf,x6,30,3,-0.002746910792636518
friedman1,rolling,xgboost,x1,30,3,-1.4584102336982305
friedman1,rolling,xgboost,x2,30,3,-1.526227873618919
friedman1,rolling,xgboost,x3,30,3,-0.02192306530170627
friedman1,rolling,xgboost,x4,30,3,-0.23344053695017164
friedman1,rolling,xgboost,x5,30,3,-0.03703947689205416
friedman1,rolling,xgboost,x6,30,3,-0.0065911999860866505
friedman1,rolling,enet,x1,30,4,-1.327726895991222
friedman1,rolling,enet,x2,30,4,-1.4179564473166413
friedman1,rolling,enet,x3,30,4,0.014125503635952396
friedman1,rolling,enet,x4,30,4,-0.24624592459510553
friedman1,rolling,enet,x5,30,4,-0.031500298138292124
friedman1,rolling,enet,x6,30,4,-0.008338382322311067
friedman1,rolling,rf,x1,30,4,-1.380630281071216
friedman1,rolling,rf,x2,30,4,-1.3662411990999177
friedman1,rolling,rf,x3,30,4,-0.010825858112540518
friedman1,rolling,rf,x4,30,4,-0.10522353597444058
friedman1,rolling,rf,x5,30,4,-0.013422242817728714
friedman1,rolling,rf,x6,30,4,-0.0025846533383164744
friedman1,rolling,xgboost,x1,30,4,-1.48560207393382
friedman1,rolling,xgboost,x2,30,4,-1.5048768783893438
friedman1,rolling,xgboost,x3,30,4,-0.022017516728141628
friedman1,rolling,xgboost,x4,30,4,-0.23469167634620447
friedman1,rolling,xgboost,x5,30,4,-0.030694002660706765
friedman1,rolling,xgboost,x6,30,4,-0.005750238388952002
friedman1,rolling,enet,x1,30,5,-1.3102664931164718
friedman1,rolling,enet,x2,30,5,-1.4399621687717477
friedman1,rolling,enet,x3,30,5,0.013959165156742078
friedman1,rolling,enet,x4,30,5,-0.235792689612853
friedman1,rolling,enet,x5,30,5,-0.03712811754527704
friedman1,rolling,enet,x6,30,5,-0.008452140838012307
friedman1,rolling,rf,x1,30,5,-1.372301553252605
friedman1,rolling,rf,x2,30,5,-1.3790983607920473
friedman1,rolling,rf,x3,30,5,-0.010797597553108567
friedman1,rolling,rf,x4,30,5,-0.09957052100902969
friedman1,rolling,rf,x5,30,5,-0.014447843332348243
friedman1,rolling,rf,x6,30,5,-0.0027118944750209963
friedman1,rolling,xgboost,x1,30,5,-1.4630102270040368
friedman1,rolling,xgboost,x2,30,5,-1.5377213676724542
friedman1,rolling,xgboost,x3,30,5,-0.02225205751721734
friedman1,rolling,xgboost,x4,30,5,-0.21992635302370764
friedman1,rolling,xgboost,x5,30,5,-0.03446347880207622
friedman1,rolling,xgboost,x6,30,5,-0.006258902427676599
friedman1,rolling,enet,x1,30,6,-1.30673996892783
friedman1,rolling,enet,x2,30,6,-1.432625811503705
friedman1,rolling,enet,x3,30,6,0.013994250874072944
friedman1,rolling,enet,x4,30,6,-0.24495852295320136
friedman1,rolling,enet,x5,30,6,-0.039017732859546
friedman1,rolling,enet,x6,30,6,-0.008294659357410509
friedman1,rolling,rf,x1,30,6,-1.3709313717124627
friedman1,rolling,rf,x2,30,6,-1.3744443407454094
friedman1,rolling,rf,x3,30,6,-0.010895450541291022
friedman1,rolling,rf,x4,30,6,-0.10524841693724364
friedman1,rolling,rf,x5,30,6,-0.014777920769420827
friedman1,rolling,rf,x6,30,6,-0.0026302697083325183
friedman1,rolling,xgboost,x1,30,6,-1.4593597830376621
friedman1,rolling,xgboost,x2,30,6,-1.5260596140891578
friedman1,rolling,xgboost,x3,30,6,-0.022472086193221393
friedman1,rolling,xgboost,x4,30,6,-0.2338201883065548
friedman1,rolling,xgboost,x5,30,6,-0.0359308469387375
friedman1,rolling,xgboost,x6,30,6,-0.0059898678818348225
friedman1,rolling,enet,x1,30,7,-1.3034768338223814
friedman1,rolling,enet,x2,30,7,-1.4262256857898516
friedman1,rolling,enet,x3,30,7,0.013902471261483421
friedman1,rolling,enet,x4,30,7,-0.24931301846471896
friedman1,rolling,enet,x5,30,7,-0.04399229001249498
friedman1,rolling,enet,x6,30,7,-0.008537087899655767
friedman1,rolling,rf,x1,30,7,-1.368650067311538
friedman1,rolling,rf,x2,30,7,-1.3724117720612412
friedman1,rolling,rf,x3,30,7,-0.0108450434309137
friedman1,rolling,rf,x4,30,7,-0.1084555314965127
friedman1,rolling,rf,x5,30,7,-0.016033468587937756
friedman1,rolling,rf,x6,30,7,-0.002531887526016996
friedman1,rolling,xgboost,x1,30,7,-1.4541407102087929
friedman1,rolling,xgboost,x2,30,7,-1.5193558229391146
friedman1,rolling,xgboost,x3,30,7,-0.02264530413910154
friedman1,rolling,xgboost,x4,30,7,-0.24108325218757784
friedman1,rolling,xgboost,x5,30,7,-0.040554270684073114
friedman1,rolling,xgboost,x6,30,7,-0.005853026288508759
friedman1,rolling,enet,x1,40,0,-1.317107716317545
friedman1,rolling,enet,x2,40,0,-1.4221087704517148
friedman1,rolling,enet,x3,40,0,0.014258000146277322
friedman1,rolling,enet,x4,40,0,-0.25011986942280756
friedman1,rolling,enet,x5,40,0,-0.03437151934242906
friedman1,rolling,enet,x6,40,0,-0.008192569339400522
friedman1,rolling,rf,x1,40,0,-1.3742830253319167
friedman1,rolling,rf,x2,40,0,-1.3693720113621144
friedman1,rolling,rf,x3,40,0,-0.010715972079559526
friedman1,rolling,rf,x4,40,0,-0.10809357307425405
friedman1,rolling,rf,x5,40,0,-0.013882466932476783
friedman1,rolling,rf,x6,40,0,-0.0025807216338387534
friedman1,rolling,xgboost,x1,40,0,-1.4698301668240796
friedman1,rolling,xgboost,x2,40,0,-1.5125807129266717
friedman1,rolling,xgboost,x3,40,0,-0.021449919485826828
friedman1,rolling,xgboost,x4,40,0,-0.2417674189019916
friedman1,rolling,xgboost,x5,40,0,-0.03214823530244517
friedman1,rolling,xgboost,x6,40,0,-0.0058559330061533745
friedman1,rolling,enet,x1,40,1,-1.3190448017135474
friedman1,rolling,enet,x2,40,1,-1.427179294698521
friedman1,rolling,enet,x3,40,1,0.014135741102390211
friedman1,rolling,enet,x4,40,1,-0.23827645279366064
friedman1,rolling,enet,x5,40,1,-0.03829670200165234
friedman1,rolling,enet,x6,40,1,-0.008980934622628254
friedman1,rolling,rf,x1,40,1,-1.3769940098284803
friedman1,rolling,rf,x2,40,1,-1.3730060911633575
friedman1,rolling,rf,x3,40,1,-0.010712163485145126
friedman1,rolling,rf,x4,40,1,-0.1008091918523059
friedman1,rolling,rf,x5,40,1,-0.01463291490802136
friedman1,rolling,rf,x6,40,1,-0.002773399176849947
friedman1,rolling,xgboost,x1,40,1,-1.4755787931540474
friedman1,rolling,xgboost,x2,40,1,-1.5205760350135722
friedman1,rolling,xgboost,x3,40,1,-0.02171316181450169
friedman1,rolling,xgboost,x4,40,1,-0.2235384338785357
friedman1,rolling,xgboost,x5,40,1,-0.03573593778277044
friedman1,rolling,xgboost,x6,40,1,-0.006490024803740936
friedman1,rolling,enet,x1,40,2,-1.3150884276603403
friedman1,rolling,enet,x2,40,2,-1.4256993485553875
friedman1,rolling,enet,x3,40,2,0.014217023072654187
friedman1,rolling,enet,x4,40,2,-0.24857450027714556
friedman1,rolling,enet,x5,40,2,-0.033494203071483056
friedman1,rolling,enet,x6,40,2,-0.009002988235917223
friedman1,rolling,rf,x1,40,2,-1.374055487608445
friedman1,rolling,rf,x2,40,2,-1.370805070905297
friedman1,rolling,rf,x3,40,2,-0.010940869187653154
friedman1,rolling,rf,x4,40,2,-0.10653766620448535
friedman1,rolling,rf,x5,40,2,-0.013855942068006397
friedman1,rolling,rf,x6,40,2,-0.0027327344402732433
friedman1,rolling,xgboost,x1,40,2,-1.4684471387566524
friedman1,rolling,xgboost,x2,40,2,-1.5165905846026935
friedman1,rolling,xgboost,x3,40,2,-0.02191651133350605
friedman1,rolling,xgboost,x4,40,2,-0.2381577409607373
friedman1,rolling,xgboost,x5,40,2,-0.03199639408771367
friedman1,rolling,xgboost,x6,40,2,-0.006524016705865455
friedman1,rolling,enet,x1,40,3,-1.3063325143581603
friedman1,rolling,enet,x2,40,3,-1.4261406740790012
friedman1,rolling,enet,x3,40,3,0.014192195228130497
friedman1,rolling,enet,x4,40,3,-0.24678998962614696
friedman1,rolling,enet,x5,40,3,-0.04358138827853279
friedman1,rolling,enet,x6,40,3,-0.008990073613908786
friedman1,rolling,rf,x1,40,3,-1.3695680110555153
friedman1,rolling,rf,x2,40,3,-1.3735501113106199
friedman1,rolling,rf,x3,40,3,-0.010662684545290221
friedman1,rolling,rf,x4,40,3,-0.10652896266274445
friedman1,rolling,rf,x5,40,3,-0.015875942654944773
friedman1,rolling,rf,x6,40,3,-0.0027420581850457286
friedman1,rolling,xgboost,x1,40,3,-1.4566573757381405
friedman1,rolling,xgboost,x2,40,3,-1.5217102190703098
friedman1,rolling,xgboost,x3,40,3,-0.0217437257639365
friedman1,rolling,xgboost,x4,40,3,-0.2371125419177081
friedman1,rolling,xgboost,x5,40,3,-0.03975843396688985
friedman1,rolling,xgboost,x6,40,3,-0.0066500899901834444
friedman1,rolling,enet,x1,40,4,-1.3040411833792205
friedman1,rolling,enet,x2,40,4,-1.426282305249052
friedman1,rolling,enet,x3,40,4,0.014178170742855467
friedman1,rolling,enet,x4,40,4,-0.25305372284984884
friedman1,rolling,enet,x5,40,4,-0.03927329003507115
friedman1,rolling,enet,x6,40,4,-0.009170113957282386
