dgp,window,model,predictor,M,replicate,pbsv
polynomial,rolling,rf,x5,40,4,-0.0020721969120655603
polynomial,rolling,rf,x6,40,4,0.0013323264046439798
polynomial,rolling,xgboost,x1,40,4,-0.8481281322805616
polynomial,rolling,xgboost,x2,40,4,-0.546676427101698
polynomial,rolling,xgboost,x3,40,4,-1.4087434217873585
polynomial,rolling,xgboost,x4,40,4,-0.000860989323686806
polynomial,rolling,xgboost,x5,40,4,0.00039686539458813066
polynomial,rolling,xgboost,x6,40,4,0.00619873764008042
polynomial,rolling,enet,x1,40,5,0.0085569609801524
polynomial,rolling,enet,x2,40,5,0.02838759035311551
polynomial,rolling,enet,x3,40,5,-1.0319916000930571
polynomial,rolling,enet,x4,40,5,0.003401178398781274
polynomial,rolling,enet,x5,40,5,0.003321625395228567
polynomial,rolling,enet,x6,40,5,0.01072534542313237
polynomial,rolling,rf,x1,40,5,-0.5575215271120071
polynomial,rolling,rf,x2,40,5,-0.36422779012871753
polynomial,rolling,rf,x3,40,5,-1.0305399907756587
polynomial,rolling,rf,x4,40,5,-0.0002995056970993504
polynomial,rolling,rf,x5,40,5,-0.0020895678914197415
polynomial,rolling,rf,x6,40,5,0.0013209217324275714
polynomial,rolling,xgboost,x1,40,5,-0.8526138455039665
polynomial,rolling,xgboost,x2,40,5,-0.5318713013382889
polynomial,rolling,xgboost,x3,40,5,-1.4192717784886204
polynomial,rolling,xgboost,x4,40,5,-0.0013856566345003874
polynomial,rolling,xgboost,x5,40,5,0.0010803723731669713
polynomial,rolling,xgboost,x6,40,5,0.006248842133573051
polynomial,rolling,enet,x1,40,6,0.008596659176502736
polynomial,rolling,enet,x2,40,6,0.028382616253329006
polynomial,rolling,enet,x3,40,6,-1.032136480410908
polynomial,rolling,enet,x4,40,6,0.003530190247465076
polynomial,rolling,enet,x5,40,6,0.0033151635248291787
polynomial,rolling,enet,x6,40,6,0.010712951666134984
polynomial,rolling,rf,x1,40,6,-0.559279028910125
polynomial,rolling,rf,x2,40,6,-0.36422151762197147
polynomial,rolling,rf,x3,40,6,-1.0284623648513622
polynomial,rolling,rf,x4,40,6,-0.0006020184545640017
polynomial,rolling,rf,x5,40,6,-0.0021136942881758436
polynomial,rolling,rf,x6,40,6,0.001321164253723739
polynomial,rolling,xgboost,x1,40,6,-0.8634768563338611
polynomial,rolling,xgboost,x2,40,6,-0.5315086846361143
polynomial,rolling,xgboost,x3,40,6,-1.4090760637248056
polynomial,rolling,xgboost,x4,40,6,-0.000596916017406024
polynomial,rolling,xgboost,x5,40,6,0.0007124960750028664
polynomial,rolling,xgboost,x6,40,6,0.006132657178548123
polynomial,rolling,enet,x1,40,7,0.008601570677470787
polynomial,rolling,enet,x2,40,7,0.02837479765045347
polynomial,rolling,enet,x3,40,7,-1.0320425802452453
polynomial,rolling,enet,x4,40,7,0.0033977368043460465
polynomial,rolling,enet,x5,40,7,0.003339797995860444
polynomial,rolling,enet,x6,40,7,0.010729777574467459
polynomial,rolling,rf,x1,40,7,-0.558603272910848
polynomial,rolling,rf,x2,40,7,-0.3648902213627889
polynomial,rolling,rf,x3,40,7,-1.0289433360241556
polynomial,rolling,rf,x4,40,7,-0.00020592310907068255
polynomial,rolling,rf,x5,40,7,-0.00209196159861485
polynomial,rolling,rf,x6,40,7,0.0013772551330033188
polynomial,rolling,xgboost,x1,40,7,-0.8596076305055942
polynomial,rolling,xgboost,x2,40,7,-0.536679938026798
polynomial,rolling,xgboost,x3,40,7,-1.407666323767994
polynomial,rolling,xgboost,x4,40,7,-0.0006235813012891612
polynomial,rolling,xgboost,x5,40,7,0.000507046768784708
polynomial,rolling,xgboost,x6,40,7,0.006257059374254859
polynomial,rolling,enet,x1,60,0,0.008593219964873241
polynomial,rolling,enet,x2,60,0,0.028389566402717444
polynomial,rolling,enet,x3,60,0,-1.0320106241581508
polynomial,rolling,enet,x4,60,0,0.0033837599252435828
polynomial,rolling,enet,x5,60,0,0.003332800861376395
polynomial,rolling,enet,x6,60,0,0.010712377461292999
polynomial,rolling,rf,x1,60,0,-0.5597738676614468
polynomial,rolling,rf,x2,60,0,-0.36367891189133744
polynomial,rolling,rf,x3,60,0,-1.0288756248840447
polynomial,rolling,rf,x4,60,0,-0.00023307931227839102
polynomial,rolling,rf,x5,60,0,-0.0020874535178478705
polynomial,rolling,rf,x6,60,0,0.001291477394480404
polynomial,rolling,xgboost,x1,60,0,-0.8658551901992451
polynomial,rolling,xgboost,x2,60,0,-0.527698630528241
polynomial,rolling,xgboost,x3,60,0,-1.4104525593790285
polynomial,rolling,xgboost,x4,60,0,-0.0012993254818258638
polynomial,rolling,xgboost,x5,60,0,0.0008064294188326733
polynomial,rolling,xgboost,x6,60,0,0.006685908710871861
polynomial,rolling,enet,x1,60,1,0.008537955334407139
polynomial,rolling,enet,x2,60,1,0.028385604556225186
polynomial,rolling,enet,x3,60,1,-1.032049949147363
polynomial,rolling,enet,x4,60,1,0.0034971903468222544
polynomial,rolling,enet,x5,60,1,0.0033125047383233555
polynomial,rolling,enet,x6,60,1,0.010717794628937983
polynomial,rolling,rf,x1,60,1,-0.5576293791934631
polynomial,rolling,rf,x2,60,1,-0.36662963702554235
polynomial,rolling,rf,x3,60,1,-1.027889577641014
polynomial,rolling,rf,x4,60,1,-0.00042598069985691305
polynomial,rolling,rf,x5,60,1,-0.0021096557675301386
polynomial,rolling,rf,x6,60,1,0.001326770454931736
polynomial,rolling,xgboost,x1,60,1,-0.8526964966063006
polynomial,rolling,xgboost,x2,60,1,-0.5468973310116724
polynomial,rolling,xgboost,x3,60,1,-1.4048065801234095
polynomial,rolling,xgboost,x4,60,1,-0.0005586615282851907
polynomial,rolling,xgboost,x5,60,1,0.0008843442321527635
polynomial,rolling,xgboost,x6,60,1,0.0062613575788790345
polynomial,rolling,enet,x1,60,2,0.008580119203118372
polynomial,rolling,enet,x2,60,2,0.028385379510484487
polynomial,rolling,enet,x3,60,2,-1.0320436670076647
polynomial,rolling,enet,x4,60,2,0.003447128498289531
polynomial,rolling,enet,x5,60,2,0.003321655215338955
polynomial,rolling,enet,x6,60,2,0.010710485037786207
polynomial,rolling,rf,x1,60,2,-0.5583444411753722
polynomial,rolling,rf,x2,60,2,-0.3655364848112991
polynomial,rolling,rf,x3,60,2,-1.0283880313460005
polynomial,rolling,rf,x4,60,2,-0.00029465698093258014
polynomial,rolling,rf,x5,60,2,-0.0020963990140027257
polynomial,rolling,rf,x6,60,2,0.0013025534551324971
polynomial,rolling,xgboost,x1,60,2,-0.8568809964365679
polynomial,rolling,xgboost,x2,60,2,-0.5399847272163402
polynomial,rolling,xgboost,x3,60,2,-1.4077170329028201
polynomial,rolling,xgboost,x4,60,2,-0.0002933601959059303
polynomial,rolling,xgboost,x5,60,2,0.000615871928756484
polynomial,rolling,xgboost,x6,60,2,0.006446877364241617
polynomial,rolling,enet,x1,60,3,0.008592214079279807
polynomial,rolling,enet,x2,60,3,0.028385394913532574
polynomial,rolling,enet,x3,60,3,-1.0320869708495233
polynomial,rolling,enet,x4,60,3,0.003486502257949975
polynomial,rolling,enet,x5,60,3,0.003313099994914759
polynomial,rolling,enet,x6,60,3,0.010710860061198956
polynomial,rolling,rf,x1,60,3,-0.5597310199492274
polynomial,rolling,rf,x2,60,3,-0.36593217441864745
polynomial,rolling,rf,x3,60,3,-1.0264344759141548
polynomial,rolling,rf,x4,60,3,-0.0004604516222090016
polynomial,rolling,rf,x5,60,3,-0.0020913459183478644
polynomial,rolling,rf,x6,60,3,0.0012920079501118472
polynomial,rolling,xgboost,x1,60,3,-0.865590598818186
polynomial,rolling,xgboost,x2,60,3,-0.5427311355681927
polynomial,rolling,xgboost,x3,60,3,-1.3962390591860239
polynomial,rolling,xgboost,x4,60,3,-0.0005455169251731358
polynomial,rolling,xgboost,x5,60,3,0.0006036374288560409
polynomial,rolling,xgboost,x6,60,3,0.006689305610084188
polynomial,rolling,enet,x1,60,4,0.0086242075328451
polynomial,rolling,enet,x2,60,4,0.02837838797582524
polynomial,rolling,enet,x3,60,4,-1.0320557900570004
polynomial,rolling,enet,x4,60,4,0.003392377077942092
polynomial,rolling,enet,x5,60,4,0.00334489479757956
polynomial,rolling,enet,x6,60,4,0.010717023130161334
polynomial,rolling,rf,x1,60,4,-0.5599596887591713
polynomial,rolling,rf,x2,60,4,-0.36496838730220854
polynomial,rolling,rf,x3,60,4,-1.0274705859574285
polynomial,rolling,rf,x4,60,4,-0.00020364123948850936
polynomial,rolling,rf,x5,60,4,-0.002060070703406532
polynomial,rolling,rf,x6,60,4,0.0013049140892288813
polynomial,rolling,xgboost,x1,60,4,-0.8653803540620342
polynomial,rolling,xgboost,x2,60,4,-0.5367715627244884
polynomial,rolling,xgboost,x3,60,4,-1.4018926811360946
polynomial,rolling,xgboost,x4,60,4,-0.0007405654698588263
polynomial,rolling,xgboost,x5,60,4,0.0001559208728595792
polynomial,rolling,xgboost,x6,60,4,0.006815875060980111
polynomial,rolling,enet,x1,60,5,0.008597868798706958
polynomial,rolling,enet,x2,60,5,0.02838679978894184
polynomial,rolling,enet,x3,60,5,-1.0320484704041963
polynomial,rolling,enet,x4,60,5,0.0034208703127790747
polynomial,rolling,enet,x5,60,5,0.0033223366604721288
polynomial,rolling,enet,x6,60,5,0.010721695300649295
polynomial,rolling,rf,x1,60,5,-0.5571465051111387
polynomial,rolling,rf,x2,60,5,-0.36625131939478917
polynomial,rolling,rf,x3,60,5,-1.0288404118008418
polynomial,rolling,rf,x4,60,5,-0.0003126045973433319
polynomial,rolling,rf,x5,60,5,-0.002090842493184956
polynomial,rolling,rf,x6,60,5,0.001284223524823173
polynomial,rolling,xgboost,x1,60,5,-0.8494008165058031
polynomial,rolling,xgboost,x2,60,5,-0.5437026131028565
polynomial,rolling,xgboost,x3,60,5,-1.4098389069050252
polynomial,rolling,xgboost,x4,60,5,-0.0013404006173084496
polynomial,rolling,xgboost,x5,60,5,0.0006905075866442141
polynomial,rolling,xgboost,x6,60,5,0.005778862085712703
polynomial,rolling,enet,x1,60,6,0.008613379696353517
polynomial,rolling,enet,x2,60,6,0.028388761065509648
polynomial,rolling,enet,x3,60,6,-1.0321653190999052
polynomial,rolling,enet,x4,60,6,0.0035236387346409253
polynomial,rolling,enet,x5,60,6,0.003327311645983444
polynomial,rolling,enet,x6,60,6,0.010713328414770391
polynomial,rolling,rf,x1,60,6,-0.5576762973053938
polynomial,rolling,rf,x2,60,6,-0.3670908368278033
polynomial,rolling,rf,x3,60,6,-1.0272412886125113
polynomial,rolling,rf,x4,60,6,-0.0005613866339332918
polynomial,rolling,rf,x5,60,6,-0.0020918227608845356
polynomial,rolling,rf,x6,60,6,0.001304172268051488
polynomial,rolling,xgboost,x1,60,6,-0.8526273182615646
polynomial,rolling,xgboost,x2,60,6,-0.5498777564133628
polynomial,rolling,xgboost,x3,60,6,-1.4019715179728105
polynomial,rolling,xgboost,x4,60,6,-0.0005939238698644508
polynomial,rolling,xgboost,x5,60,6,0.000990237443386969
polynomial,rolling,xgboost,x6,60,6,0.006266911615579155
polynomial,rolling,enet,x1,60,7,0.008592486484062764
polynomial,rolling,enet,x2,60,7,0.02839119659029527
polynomial,rolling,enet,x3,60,7,-1.0320767815351215
polynomial,rolling,enet,x4,60,7,0.0034523336272864118
polynomial,rolling,enet,x5,60,7,0.0033272828517563005
polynomial,rolling,enet,x6,60,7,0.010714582439073668
polynomial,rolling,rf,x1,60,7,-0.5568941151976166
polynomial,rolling,rf,x2,60,7,-0.36624990237334354
polynomial,rolling,rf,x3,60,7,-1.0290641529803337
polynomial,rolling,rf,x4,60,7,-0.00035728198825095333
polynomial,rolling,rf,x5,60,7,-0.0020891555920713014
polynomial,rolling,rf,x6,60,7,0.0012971482591414155
polynomial,rolling,xgboost,x1,60,7,-0.8477639485071411
polynomial,rolling,xgboost,x2,60,7,-0.5443768329592898
polynomial,rolling,xgboost,x3,60,7,-1.4117698490741053
polynomial,rolling,xgboost,x4,60,7,-0.0009616970569155225
polynomial,rolling,xgboost,x5,60,7,0.0006557384041511886
polynomial,rolling,xgboost,x6,60,7,0.006403221734664496
polynomial,rolling,enet,x1,80,0,0.008550140835862549
polynomial,rolling,enet,x2,80,0,0.028381782583037085
polynomial,rolling,enet,x3,80,0,-1.0320631983868656
polynomial,rolling,enet,x4,80,0,0.003489532999543632
polynomial,rolling,enet,x5,80,0,0.003325471072374073
polynomial,rolling,enet,x6,80,0,0.010717371353401173
polynomial,rolling,rf,x1,80,0,-0.5582003481450432
polynomial,rolling,rf,x2,80,0,-0.3652485974593908
polynomial,rolling,rf,x3,80,0,-1.0286721381039954
polynomial,rolling,rf,x4,80,0,-0.000467749434928591
polynomial,rolling,rf,x5,80,0,-0.0021001915207894046
polynomial,rolling,rf,x6,80,0,0.0013315647916725183
polynomial,rolling,xgboost,x1,80,0,-0.8570102355738998
polynomial,rolling,xgboost,x2,80,0,-0.5384799544590425
polynomial,rolling,xgboost,x3,80,0,-1.4085313948946623
polynomial,rolling,xgboost,x4,80,0,-0.0010209425110045383
polynomial,rolling,xgboost,x5,80,0,0.0008548280151991272
polynomial,rolling,xgboost,x6,80,0,0.006374331964773844
polynomial,rolling,enet,x1,80,1,0.008559249410286154
polynomial,rolling,enet,x2,80,1,0.028385062965860054
polynomial,rolling,enet,x3,80,1,-1.0320728111509756
polynomial,rolling,enet,x4,80,1,0.003464801002354567
polynomial,rolling,enet,x5,80,1,0.003340393543980033
polynomial,rolling,enet,x6,80,1,0.010724404685847793
polynomial,rolling,rf,x1,80,1,-0.5594105676501233
polynomial,rolling,rf,x2,80,1,-0.3650610838167432
polynomial,rolling,rf,x3,80,1,-1.027752512839998
polynomial,rolling,rf,x4,80,1,-0.0003842170830326286
polynomial,rolling,rf,x5,80,1,-0.002102516726492609
polynomial,rolling,rf,x6,80,1,0.0013534382439147562
polynomial,rolling,xgboost,x1,80,1,-0.863590740010471
polynomial,rolling,xgboost,x2,80,1,-0.5369017674435769
polynomial,rolling,xgboost,x3,80,1,-1.4036281564660875
polynomial,rolling,xgboost,x4,80,1,-0.000632886558738785
polynomial,rolling,xgboost,x5,80,1,0.0006406231844688582
polynomial,rolling,xgboost,x6,80,1,0.006299559835769314
polynomial,rolling,enet,x1,80,2,0.008610795388969649
polynomial,rolling,enet,x2,80,2,0.028394689855730036
polynomial,rolling,enet,x3,80,2,-1.032099401743086
polynomial,rolling,enet,x4,80,2,0.003467085250578142
polynomial,rolling,enet,x5,80,2,0.003310829382862132
polynomial,rolling,enet,x6,80,2,0.010717102322299027
polynomial,rolling,rf,x1,80,2,-0.5589053811829755
polynomial,rolling,rf,x2,80,2,-0.36552185438553925
polynomial,rolling,rf,x3,80,2,-1.0277550452694175
polynomial,rolling,rf,x4,80,2,-0.0003520683435192101
polynomial,rolling,rf,x5,80,2,-0.0021007793421492947
polynomial,rolling,rf,x6,80,2,0.0012776686511259405
polynomial,rolling,xgboost,x1,80,2,-0.8599894955718174
polynomial,rolling,xgboost,x2,80,2,-0.5395100808843463
polynomial,rolling,xgboost,x3,80,2,-1.4045219805053573
polynomial,rolling,xgboost,x4,80,2,-0.0008895189038870932
polynomial,rolling,xgboost,x5,80,2,0.0009589150236682081
polynomial,rolling,xgboost,x6,80,2,0.006138793383103589
polynomial,rolling,enet,x1,80,3,0.00856205352870606
polynomial,rolling,enet,x2,80,3,0.02838344312169088
polynomial,rolling,enet,x3,80,3,-1.0320450801768324
polynomial,rolling,enet,x4,80,3,0.003462171934699487
polynomial,rolling,enet,x5,80,3,0.003318583821304211
polynomial,rolling,enet,x6,80,3,0.01071992822778472
polynomial,rolling,rf,x1,80,3,-0.5595239764180828
polynomial,rolling,rf,x2,80,3,-0.36492877800833395
polynomial,rolling,rf,x3,80,3,-1.0277114616104246
polynomial,rolling,rf,x4,80,3,-0.00040486528032624146
polynomial,rolling,rf,x5,80,3,-0.002126501007889356
polynomial,rolling,rf,x6,80,3,0.0013381224525821772
polynomial,rolling,xgboost,x1,80,3,-0.8644745380694371
polynomial,rolling,xgboost,x2,80,3,-0.5360616560648805
polynomial,rolling,xgboost,x3,80,3,-1.403737078817083
polynomial,rolling,xgboost,x4,80,3,-0.0007066934549254222
polynomial,rolling,xgboost,x5,80,3,0.0007772573256993765
polynomial,rolling,xgboost,x6,80,3,0.006389341621990602
polynomial,rolling,enet,x1,80,4,0.008588197129603525
polynomial,rolling,enet,x2,80,4,0.028380791193461125
polynomial,rolling,enet,x3,80,4,-1.0320604435970928
polynomial,rolling,enet,x4,80,4,0.0034377896516189915
polynomial,rolling,enet,x5,80,4,0.003335645953676758
polynomial,rolling,enet,x6,80,4,0.01071912012608533
polynomial,rolling,rf,x1,80,4,-0.5581540840724151
polynomial,rolling,rf,x2,80,4,-0.36562171086716116
polynomial,rolling,rf,x3,80,4,-1.028456290710583
polynomial,rolling,rf,x4,80,4,-0.0003566939839093952
polynomial,rolling,rf,x5,80,4,-0.0020740526321980533
polynomial,rolling,rf,x6,80,4,0.0013053723937918676
polynomial,rolling,xgboost,x1,80,4,-0.8555244946879338
polynomial,rolling,xgboost,x2,80,4,-0.5404894435489058
polynomial,rolling,xgboost,x3,80,4,-1.407675927009005
polynomial,rolling,xgboost,x4,80,4,-0.0011717420778065313
polynomial,rolling,xgboost,x5,80,4,0.0006021104911701936
polynomial,rolling,xgboost,x6,80,4,0.0064461293738446585
polynomial,rolling,enet,x1,80,5,0.008552729504995239
polynomial,rolling,enet,x2,80,5,0.028382235687690816
polynomial,rolling,enet,x3,80,5,-1.0320918608408327
polynomial,rolling,enet,x4,80,5,0.00351281857414745
polynomial,rolling,enet,x5,80,5,0.0033327200083954458
polynomial,rolling,enet,x6,80,5,0.010712457522956575
polynomial,rolling,rf,x1,80,5,-0.5587264817981842
polynomial,rolling,rf,x2,80,5,-0.36505298783137236
polynomial,rolling,rf,x3,80,5,-1.0281661843912104
polynomial,rolling,rf,x4,80,5,-0.0006346812029292409
polynomial,rolling,rf,x5,80,5,-0.0021148240519897775
polynomial,rolling,rf,x6,80,5,0.0013376994032112482
polynomial,rolling,xgboost,x1,80,5,-0.8601416947831864
polynomial,rolling,xgboost,x2,80,5,-0.5369735043269772
polynomial,rolling,xgboost,x3,80,5,-1.4071711047860993
polynomial,rolling,xgboost,x4,80,5,-0.0006279748759032616
polynomial,rolling,xgboost,x5,80,5,0.0007414537627581874
polynomial,rolling,xgboost,x6,80,5,0.006359457550771918
polynomial,rolling,enet,x1,80,6,0.008579192215220136
polynomial,rolling,enet,x2,80,6,0.028377621016384764
polynomial,rolling,enet,x3,80,6,-1.0320263253673956
polynomial,rolling,enet,x4,80,6,0.003404045175339773
polynomial,rolling,enet,x5,80,6,0.0033417355353594245
polynomial,rolling,enet,x6,80,6,0.010724831882444413
polynomial,rolling,rf,x1,80,6,-0.5595845712809222
polynomial,rolling,rf,x2,80,6,-0.3647141185338949
polynomial,rolling,rf,x3,80,6,-1.0280423262457719
polynomial,rolling,rf,x4,80,6,-0.0002384742833181297
polynomial,rolling,rf,x5,80,6,-0.0021205937575168752
polynomial,rolling,rf,x6,80,6,0.0013426242289491463
polynomial,rolling,xgboost,x1,80,6,-0.8641440302597246
polynomial,rolling,xgboost,x2,80,6,-0.5349619037036031
polynomial,rolling,xgboost,x3,80,6,-1.404228070277096
polynomial,rolling,xgboost,x4,80,6,-0.0011126830132868692
polynomial,rolling,xgboost,x5,80,6,0.0006782485285636603
polynomial,rolling,xgboost,x6,80,6,0.005955071266510676
polynomial,rolling,enet,x1,80,7,0.00859509353389655
polynomial,rolling,enet,x2,80,7,0.02838087162822762
polynomial,rolling,enet,x3,80,7,-1.0320827852107386
polynomial,rolling,enet,x4,80,7,0.003444239348928757
polynomial,rolling,enet,x5,80,7,0.003343868294283217
polynomial,rolling,enet,x6,80,7,0.01071981286275526
polynomial,rolling,rf,x1,80,7,-0.5594304853267247
polynomial,rolling,rf,x2,80,7,-0.36421176231157865
polynomial,rolling,rf,x3,80,7,-1.0286596465900444
polynomial,rolling,rf,x4,80,7,-0.00031035022755815654
polynomial,rolling,rf,x5,80,7,-0.0020984269134228296
polynomial,rolling,rf,x6,80,7,0.001353211496854037
polynomial,rolling,xgboost,x1,80,7,-0.8634164595376521
polynomial,rolling,xgboost,x2,80,7,-0.5314256110560752
polynomial,rolling,xgboost,x3,80,7,-1.4089778184154234
polynomial,rolling,xgboost,x4,80,7,-0.0006349397503333243
polynomial,rolling,xgboost,x5,80,7,0.00056661286239022
polynomial,rolling,xgboost,x6,80,7,0.006074848438457814
polynomial,rolling,enet,x1,100,0,0.008583972372017894
polynomial,rolling,enet,x2,100,0,0.02838524222553443
polynomial,rolling,enet,x3,100,0,-1.0320579635756568
polynomial,rolling,enet,x4,100,0,0.0034442034449599234
polynomial,rolling,enet,x5,100,0,0.0033252999826121022
polynomial,rolling,enet,x6,100,0,0.010720346007885295
polynomial,rolling,rf,x1,100,0,-0.5575038056960508
polynomial,rolling,rf,x2,100,0,-0.36535029196194985
polynomial,rolling,rf,x3,100,0,-1.0293418115734227
polynomial,rolling,rf,x4,100,0,-0.0003967081744010259
polynomial,rolling,rf,x5,100,0,-0.0020904240910164075
polynomial,rolling,rf,x6,100,0,0.0013255816243664187
polynomial,rolling,xgboost,x1,100,0,-0.8514613639147843
polynomial,rolling,xgboost,x2,100,0,-0.538801845081663
polynomial,rolling,xgboost,x3,100,0,-1.4130958336042607
polynomial,rolling,xgboost,x4,100,0,-0.0011902064236504373
polynomial,rolling,xgboost,x5,100,0,0.0006367123341440562
polynomial,rolling,xgboost,x6,100,0,0.006099169231578487
polynomial,rolling,enet,x1,100,1,0.008562963842417327
polynomial,rolling,enet,x2,100,1,0.028386621227791346
polynomial,rolling,enet,x3,100,1,-1.032070956530674
polynomial,rolling,enet,x4,100,1,0.003479660936472939
polynomial,rolling,enet,x5,100,1,0.003332030214701951
polynomial,rolling,enet,x6,100,1,0.010710780766643628
polynomial,rolling,rf,x1,100,1,-0.5575002140957326
polynomial,rolling,rf,x2,100,1,-0.3661443102373881
polynomial,rolling,rf,x3,100,1,-1.0284682057461205
polynomial,rolling,rf,x4,100,1,-0.0004259351612481921
polynomial,rolling,rf,x5,100,1,-0.002095886385486436
polynomial,rolling,rf,x6,100,1,0.0012770917535012316
polynomial,rolling,xgboost,x1,100,1,-0.8526181639409396
polynomial,rolling,xgboost,x2,100,1,-0.5443462413579756
polynomial,rolling,xgboost,x3,100,1,-1.4077225504594342
polynomial,rolling,xgboost,x4,100,1,-0.0008656496997502172
polynomial,rolling,xgboost,x5,100,1,0.0009760782040961092
polynomial,rolling,xgboost,x6,100,1,0.006763159795367597
polynomial,rolling,enet,x1,100,2,0.008539797878607196
polynomial,rolling,enet,x2,100,2,0.02837853364156365
polynomial,rolling,enet,x3,100,2,-1.0320404677517019
polynomial,rolling,enet,x4,100,2,0.003478204627641808
polynomial,rolling,enet,x5,100,2,0.0033298915247027792
polynomial,rolling,enet,x6,100,2,0.010715140536539278
polynomial,rolling,rf,x1,100,2,-0.5588974213137841
polynomial,rolling,rf,x2,100,2,-0.3645570418528151
polynomial,rolling,rf,x3,100,2,-1.0287117865434376
polynomial,rolling,rf,x4,100,2,-0.0004082556291695938
polynomial,rolling,rf,x5,100,2,-0.0021029765851868307
polynomial,rolling,rf,x6,100,2,0.0013200220519186368
polynomial,rolling,xgboost,x1,100,2,-0.8614189321935365
polynomial,rolling,xgboost,x2,100,2,-0.5343365329962576
polynomial,rolling,xgboost,x3,100,2,-1.4087877430054465
polynomial,rolling,xgboost,x4,100,2,-0.0009180063214057422
polynomial,rolling,xgboost,x5,100,2,0.0008622250876477944
polynomial,rolling,xgboost,x6,100,2,0.006785621970362392
polynomial,rolling,enet,x1,100,3,0.008564202073432751
polynomial,rolling,enet,x2,100,3,0.028381552280517572
polynomial,rolling,enet,x3,100,3,-1.0320458032048483
polynomial,rolling,enet,x4,100,3,0.003466506129658544
polynomial,rolling,enet,x5,100,3,0.003320845693832812
polynomial,rolling,enet,x6,100,3,0.010713797484759549
polynomial,rolling,rf,x1,100,3,-0.5582344967039581
polynomial,rolling,rf,x2,100,3,-0.3653012669340767
polynomial,rolling,rf,x3,100,3,-1.0286456824444905
polynomial,rolling,rf,x4,100,3,-0.0003918480792799062
polynomial,rolling,rf,x5,100,3,-0.00209618804916347
polynomial,rolling,rf,x6,100,3,0.0013120223384942343
polynomial,rolling,xgboost,x1,100,3,-0.8564263845457261
polynomial,rolling,xgboost,x2,100,3,-0.5386377939731637
polynomial,rolling,xgboost,x3,100,3,-1.4091723735518218
polynomial,rolling,xgboost,x4,100,3,-0.0005988742030823335
polynomial,rolling,xgboost,x5,100,3,0.0006763327823783682
polynomial,rolling,xgboost,x6,100,3,0.006345726032779813
polynomial,rolling,enet,x1,100,4,0.008549292122287966
polynomial,rolling,enet,x2,100,4,0.02838486365117977
polynomial,rolling,enet,x3,100,4,-1.0320515160169905
polynomial,rolling,enet,x4,100,4,0.003481298342151933
polynomial,rolling,enet,x5,100,4,0.0033158716202057346
polynomial,rolling,enet,x6,100,4,0.010721290738517932
polynomial,rolling,rf,x1,100,4,-0.5575913702896118
polynomial,rolling,rf,x2,100,4,-0.36711214458465785
polynomial,rolling,rf,x3,100,4,-1.027584723438861
polynomial,rolling,rf,x4,100,4,-0.000320770021972836
polynomial,rolling,rf,x5,100,4,-0.0020707145502491396
polynomial,rolling,rf,x6,100,4,0.0013222630128779912
polynomial,rolling,xgboost,x1,100,4,-0.8529234813258546
polynomial,rolling,xgboost,x2,100,4,-0.5494244589250936
polynomial,rolling,xgboost,x3,100,4,-1.4017876721129232
polynomial,rolling,xgboost,x4,100,4,-0.0005158029880659254
polynomial,rolling,xgboost,x5,100,4,0.0006139163110999335
polynomial,rolling,xgboost,x6,100,4,0.006224131582201131
polynomial,rolling,enet,x1,100,5,0.008581609308152766
polynomial,rolling,enet,x2,100,5,0.02838475858989204
polynomial,rolling,enet,x3,100,5,-1.0320739556079117
polynomial,rolling,enet,x4,100,5,0.0034535270038798193
polynomial,rolling,enet,x5,100,5,0.0033313337809870937
polynomial,rolling,enet,x6,100,5,0.010723827382352905
polynomial,rolling,rf,x1,100,5,-0.5594411188268118
polynomial,rolling,rf,x2,100,5,-0.36524024518895115
polynomial,rolling,rf,x3,100,5,-1.0274878326482446
polynomial,rolling,rf,x4,100,5,-0.00042140213659144446
polynomial,rolling,rf,x5,100,5,-0.0021089378955420914
polynomial,rolling,rf,x6,100,5,0.0013420768236666225
polynomial,rolling,xgboost,x1,100,5,-0.8635390885468617
polynomial,rolling,xgboost,x2,100,5,-0.5382111856832585
polynomial,rolling,xgboost,x3,100,5,-1.4020977275662554
polynomial,rolling,xgboost,x4,100,5,-0.0011257527820957348
polynomial,rolling,xgboost,x5,100,5,0.0008164006244933963
polynomial,rolling,xgboost,x6,100,5,0.006343986495341718
polynomial,rolling,enet,x1,100,6,0.008561594902627723
polynomial,rolling,enet,x2,100,6,0.028384938636922135
polynomial,rolling,enet,x3,100,6,-1.0320774256250917
polynomial,rolling,enet,x4,100,6,0.0034903906068908873
polynomial,rolling,enet,x5,100,6,0.00332913475215592
polynomial,rolling,enet,x6,100,6,0.010712467183848058
polynomial,rolling,rf,x1,100,6,-0.5581474068431421
polynomial,rolling,rf,x2,100,6,-0.36526586872219746
polynomial,rolling,rf,x3,100,6,-1.0286177960970442
polynomial,rolling,rf,x4,100,6,-0.0005286611704824118
polynomial,rolling,rf,x5,100,6,-0.0020884612947437153
polynomial,rolling,rf,x6,100,6,0.0012907342551353152
polynomial,rolling,xgboost,x1,100,6,-0.8561012743510348
polynomial,rolling,xgboost,x2,100,6,-0.5383369306140336
polynomial,rolling,xgboost,x3,100,6,-1.4102167548941567
polynomial,rolling,xgboost,x4,100,6,-0.0008444998007731664
