dgp,window,model,predictor,M,mean,std,q_low,q_high
polynomial,rolling,enet,x6,200,0.01071958968413976,2.5459594141523946e-06,0.01071691111726798,0.010721682453414483
polynomial,rolling,enet,x6,500,0.010719222260676436,7.276351333923765e-07,0.010718537568412463,0.010719659220111023
polynomial,rolling,enet,x6,1000,0.010717870973852704,1.0591071195808933e-06,0.010716940179854471,0.010718587218058451
polynomial,rolling,rf,x1,3,-0.5587409066369103,0.00427503922120619,-0.5632019686154968,-0.554290684236775
polynomial,rolling,rf,x1,6,-0.5587687675390034,0.0012546232337139333,-0.5601830978257883,-0.558353951168156
polynomial,rolling,rf,x1,8,-0.5586906413986421,0.0025422599062852103,-0.5598188938157851,-0.5574727710363705
polynomial,rolling,rf,x1,12,-0.5592574561502508,0.00247841522963048,-0.5620196454436978,-0.5573115428706348
polynomial,rolling,rf,x1,18,-0.5583310515381442,0.0015127257039722296,-0.5599098339421353,-0.556881469599571
polynomial,rolling,rf,x1,30,-0.5586211979425946,0.0009591657611810407,-0.5594421394778455,-0.5577732417944624
polynomial,rolling,rf,x1,40,-0.5585411273926825,0.0014860728775686965,-0.5596286994422154,-0.5570050720787879
polynomial,rolling,rf,x1,60,-0.5583944142941037,0.0012564765449522414,-0.5597687259359805,-0.5572044500010177
polynomial,rolling,rf,x1,80,-0.5589919869843089,0.0005865670570132974,-0.5595127574871199,-0.5582634841834201
polynomial,rolling,rf,x1,100,-0.558102572122439,0.0007351374907163768,-0.5588178703606049,-0.5575039181977752
polynomial,rolling,rf,x1,200,-0.5586509695419876,0.0008167908005618713,-0.5594949184256619,-0.5578251027477222
polynomial,rolling,rf,x1,500,-0.5584839764936558,0.00016006253644378562,-0.5586171479157599,-0.5583175283960334
polynomial,rolling,rf,x1,1000,-0.5585917425510728,0.00012046733011114588,-0.5587034459035762,-0.5584887778715432
polynomial,rolling,rf,x2,3,-0.3656554439634962,0.005056894787957832,-0.37038967314919935,-0.3614939680556372
polynomial,rolling,rf,x2,6,-0.3649123507302506,0.0016762109944112387,-0.3656849833437399,-0.36311749768902757
polynomial,rolling,rf,x2,8,-0.36489453541116534,0.0018071630445063794,-0.3662507475174342,-0.3631776790660271
polynomial,rolling,rf,x2,12,-0.36422728340308397,0.003174981328055788,-0.36625781343759756,-0.3612431054715448
polynomial,rolling,rf,x2,18,-0.3661751625744829,0.0013041168360102013,-0.3671632281178474,-0.3647864475366492
polynomial,rolling,rf,x2,30,-0.3656917873373861,0.0009977722728473188,-0.36642548527420277,-0.36460004434556825
polynomial,rolling,rf,x2,40,-0.36569098488783724,0.0014869840607287747,-0.36694521619803816,-0.36423358108691567
polynomial,rolling,rf,x2,60,-0.3657922067556213,0.0010715594477217342,-0.366584238909852,-0.3650365590032994
polynomial,rolling,rf,x2,80,-0.3650451116517518,0.00045024358344390025,-0.3654890635544014,-0.36473987767082755
polynomial,rolling,rf,x2,100,-0.3656659712547084,0.0008107233198319387,-0.3663311257174419,-0.3652433200129407
polynomial,rolling,rf,x2,200,-0.36518148933605343,0.0005686644156714023,-0.3656887500818605,-0.3646771112630014
polynomial,rolling,rf,x2,500,-0.3654040727916975,0.00023989586608095617,-0.3656037874040536,-0.3651312871218982
polynomial,rolling,rf,x2,1000,-0.36555912525635015,0.00016101841194755766,-0.3656646206140837,-0.36544299898024324
polynomial,rolling,rf,x3,3,-1.028028286436437,0.004974356987141913,-1.032782763567676,-1.024241522780257
polynomial,rolling,rf,x3,6,-1.028273424081401,0.002062559212059199,-1.029841483842232,-1.0264127439823334
polynomial,rolling,rf,x3,8,-1.028455601988465,0.002124187362899817,-1.0310779804843668,-1.0273180552779593
polynomial,rolling,rf,x3,12,-1.0285896627333146,0.0021269846438043386,-1.0304729555226824,-1.02720008687337
polynomial,rolling,rf,x3,18,-1.027748085317193,0.0021497501173079773,-1.029178755863206,-1.0257891312339322
polynomial,rolling,rf,x3,30,-1.0280278394501907,0.0011017282225709794,-1.0290400064364742,-1.027597114343596
polynomial,rolling,rf,x3,40,-1.027932206881627,0.0015884113458732513,-1.0289037348326422,-1.0261191596850805
polynomial,rolling,rf,x3,60,-1.0280255186420413,0.0009311875807310337,-1.0288713993140604,-1.0272688042939013
polynomial,rolling,rf,x3,80,-1.0281519507201806,0.00040431744527560405,-1.028635243884509,-1.0277528167315284
polynomial,rolling,rf,x3,100,-1.028414249709791,0.0006088538981319354,-1.028703854051564,-1.0276892957286026
polynomial,rolling,rf,x3,200,-1.0283032739543818,0.0005539260677292973,-1.0288022264308518,-1.0279004446622997
polynomial,rolling,rf,x3,500,-1.0283002457446824,0.0003104697805627132,-1.0285550639623544,-1.027912143830039
polynomial,rolling,rf,x3,1000,-1.0280076386306356,0.00010980252486654782,-1.0280825079712939,-1.0279543108123794
polynomial,rolling,rf,x4,3,-0.00012303864709254747,0.00047732751910604357,-0.0006454151460844434,0.00042148824021767336
polynomial,rolling,rf,x4,6,-0.0005868808575633886,0.000351886495375682,-0.0007765090800733131,-0.0003404318074491715
polynomial,rolling,rf,x4,8,-0.0005423802570462717,0.0003740060822982786,-0.0008656799938239979,-0.0001688803968321151
polynomial,rolling,rf,x4,12,-0.00047419020267110845,0.00027194833650119024,-0.0007116634705048241,-0.0003160823633094719
polynomial,rolling,rf,x4,18,-0.0003118435842748614,0.00023728883404833755,-0.0005700311012684321,-5.10269078896528e-05
polynomial,rolling,rf,x4,30,-0.000245917452802936,7.579194050796553e-05,-0.0002944600760112488,-0.00018684994368418402
polynomial,rolling,rf,x4,40,-0.00041772799043435433,0.00016902874525808744,-0.000596694458776797,-0.00023402241952214477
polynomial,rolling,rf,x4,60,-0.00035613538428662156,0.00012068934165879278,-0.000456315111526751,-0.0002404686325168937
polynomial,rolling,rf,x4,80,-0.00039363747994019914,0.00011827006905572284,-0.0004602033363763091,-0.00031535640147348297
polynomial,rolling,rf,x4,100,-0.0003987476000181797,7.053625113371056e-05,-0.00042539119828938237,-0.0003292993888496844
polynomial,rolling,rf,x4,200,-0.000454149375215238,4.414569527335634e-05,-0.0005012581361629121,-0.0004094778882898389
polynomial,rolling,rf,x4,500,-0.0003925508996273459,4.356606823372789e-05,-0.0004153015500015361,-0.0003662751059374847
polynomial,rolling,rf,x4,1000,-0.00041904063801660165,2.691001318952775e-05,-0.00044504368982171413,-0.00039114639690026074
polynomial,rolling,rf,x5,3,-0.002075940959657435,6.351516686246959e-05,-0.0021395325115683497,-0.0020153797475495295
polynomial,rolling,rf,x5,6,-0.002125754923238979,4.906564165144044e-05,-0.0021628157400761117,-0.0020697844778623715
polynomial,rolling,rf,x5,8,-0.0020975006493559357,6.472834268909971e-05,-0.002160052262565969,-0.002042374945973254
polynomial,rolling,rf,x5,12,-0.0020989192203460356,4.3179336256803924e-05,-0.0021384377450261263,-0.002063916869209169
polynomial,rolling,rf,x5,18,-0.0020894484318167874,1.3948639906152526e-05,-0.002102925520077546,-0.0020751885092426736
polynomial,rolling,rf,x5,30,-0.0020980377815762517,2.2325250137916386e-05,-0.0021247496529376653,-0.0020784595897980597
polynomial,rolling,rf,x5,40,-0.002098806311866842,3.0959791090389295e-05,-0.002124167217424293,-0.002072254877055276
polynomial,rolling,rf,x5,60,-0.0020895932209094906,1.3808780656147018e-05,-0.0020958498636285427,-0.002087657766754682
polynomial,rolling,rf,x5,80,-0.0021047357440560255,1.625448981913964e-05,-0.0021199013928536233,-0.0020986386663068186
polynomial,rolling,rf,x5,100,-0.00209608744103948,1.3672411036537364e-05,-0.00210822253829946,-0.0020886968302964385
polynomial,rolling,rf,x5,200,-0.0020943614471211967,6.307528661762012e-06,-0.002099853552673908,-0.002090638880889631
polynomial,rolling,rf,x5,500,-0.002100549930828521,7.206789806007687e-06,-0.002106844661345004,-0.002095482676892261
polynomial,rolling,rf,x5,1000,-0.002097507786640572,5.67373558725018e-06,-0.0021018247901648246,-0.0020904563142998063
polynomial,rolling,rf,x6,3,0.0012661567711187243,0.00012036759316420713,0.0011663585083652706,0.0014060346607387981
