dgp,window,model,predictor,M,mean,std,q_low,q_high
friedman1,expanding,rf,x6,12,-0.0004669086706429529,3.6321989775238135e-05,-0.0005076475022787804,-0.00043706232831189904
friedman1,expanding,rf,x6,18,-0.00045249555047854276,1.9805960648255277e-05,-0.00047464753428908273,-0.0004351488852575088
friedman1,expanding,rf,x6,30,-0.000436822689905296,5.505569757544419e-06,-0.0004416608899733445,-0.000432115823051315
friedman1,expanding,rf,x6,40,-0.0004506339160035886,2.0518699291737362e-05,-0.0004660375439350707,-0.00043435306108529763
friedman1,expanding,rf,x6,60,-0.0004530063503340257,1.2831923738601908e-05,-0.0004620841091229547,-0.000447145563539081
friedman1,expanding,rf,x6,80,-0.0004484880733916424,1.054665626016894e-05,-0.0004554210883916881,-0.000438512723161689
friedman1,expanding,rf,x6,100,-0.0004508876180556309,1.2531447884233994e-05,-0.000464527535054781,-0.00044333184703726817
friedman1,expanding,rf,x6,200,-0.0004490287261417501,7.765550105142875e-06,-0.00045113951199611784,-0.0004450650514940514
friedman1,expanding,rf,x6,500,-0.00044963886082857415,5.847588723765783e-06,-0.000456534871781695,-0.0004450026657210406
friedman1,expanding,rf,x6,1000,-0.0004490281039507379,2.817978449045107e-06,-0.000451292731431668,-0.00044639767284983104
friedman1,expanding,xgboost,x1,3,-1.437516060238245,0.04031277268045809,-1.4665045436902866,-1.3992287087652595
friedman1,expanding,xgboost,x1,6,-1.436997356374841,0.013761820882119778,-1.4485973978061821,-1.42454368254452
friedman1,expanding,xgboost,x1,8,-1.447101924942996,0.013125075500576285,-1.4560596419446434,-1.4346942810649008
friedman1,expanding,xgboost,x1,12,-1.4591287298901907,0.011011255391479697,-1.470104376618346,-1.4528092377943944
friedman1,expanding,xgboost,x1,18,-1.4515770110160655,0.01586371258643281,-1.460086412670568,-1.4420393807713128
friedman1,expanding,xgboost,x1,30,-1.45636806218377,0.01205456456987172,-1.4652378651148337,-1.4465928398703476
friedman1,expanding,xgboost,x1,40,-1.4521469989707103,0.008582628979339807,-1.4594821586102429,-1.4450995282643766
friedman1,expanding,xgboost,x1,60,-1.4536677319829472,0.008932180538032457,-1.460578668666887,-1.4434776368833475
friedman1,expanding,xgboost,x1,80,-1.45357869528375,0.008834137590553452,-1.4589677069097151,-1.4440888370743266
friedman1,expanding,xgboost,x1,100,-1.4502278808917444,0.005451119006361585,-1.45486326812156,-1.446405711723998
friedman1,expanding,xgboost,x1,200,-1.4513213868719899,0.004299828914841479,-1.4545459964752285,-1.4474959871146624
friedman1,expanding,xgboost,x1,500,-1.4522165483065521,0.0011590238026758673,-1.4532743288351289,-1.4514050903294549
friedman1,expanding,xgboost,x1,1000,-1.4529367882743893,0.001961366202295733,-1.4538844816473537,-1.4518493394041174
friedman1,expanding,xgboost,x2,3,-1.5812397430058827,0.03413533205115958,-1.6090372205467585,-1.54644760798814
friedman1,expanding,xgboost,x2,6,-1.5669175045052897,0.023297319107172997,-1.5909602511722973,-1.5402618204786824
friedman1,expanding,xgboost,x2,8,-1.5639212241983695,0.009369963708347008,-1.57313588821823,-1.5545116741566707
friedman1,expanding,xgboost,x2,12,-1.5524844290352589,0.011091963184885418,-1.5629440972343849,-1.5418944509108428
friedman1,expanding,xgboost,x2,18,-1.5659690172245808,0.02023056172384186,-1.5831932849551198,-1.5525804758429989
friedman1,expanding,xgboost,x2,30,-1.5670310367720945,0.011133704138299786,-1.5730290691804416,-1.5587338822057877
friedman1,expanding,xgboost,x2,40,-1.564019813118446,0.004116703097656402,-1.5683103736934298,-1.5604021811302842
friedman1,expanding,xgboost,x2,60,-1.563474222815709,0.006256154259947139,-1.5686304300482008,-1.558689211451561
friedman1,expanding,xgboost,x2,80,-1.564863656778271,0.0030222322789050867,-1.5672618054363152,-1.5625064209540227
friedman1,expanding,xgboost,x2,100,-1.564564407408458,0.0075487092229067345,-1.5712345048421879,-1.557153043786832
friedman1,expanding,xgboost,x2,200,-1.5614591871481893,0.004070975089981047,-1.5663691819045547,-1.557986617481571
friedman1,expanding,xgboost,x2,500,-1.5636008168842621,0.0016461184747228865,-1.5641926343773955,-1.5626631814009204
friedman1,expanding,xgboost,x2,1000,-1.5631655480684163,0.0017434008583937677,-1.5641021994945539,-1.562951150408192
friedman1,expanding,xgboost,x3,3,-0.025867565329949348,0.0035426895093907387,-0.028896519020628415,-0.023586545998394937
friedman1,expanding,xgboost,x3,6,-0.02588715367470421,0.0012156680796365884,-0.02648261123945532,-0.02497836186477111
friedman1,expanding,xgboost,x3,8,-0.026319338567333973,0.0019406958457349496,-0.028481846136695275,-0.0251647805248578
friedman1,expanding,xgboost,x3,12,-0.026278151339251033,0.001551076795003273,-0.028026703934987556,-0.0252111350174001
friedman1,expanding,xgboost,x3,18,-0.02597986076682558,0.0015444063467477793,-0.027086003741748885,-0.02469015988768001
friedman1,expanding,xgboost,x3,30,-0.026125173868483943,0.0008330252228680495,-0.02699589097048392,-0.025526415353147563
friedman1,expanding,xgboost,x3,40,-0.02592135268411633,0.0011726311793478837,-0.026732789807440333,-0.024687593744885182
friedman1,expanding,xgboost,x3,60,-0.025984378811724572,0.0007799274910020762,-0.02662099026712988,-0.025129762505249374
friedman1,expanding,xgboost,x3,80,-0.026052390750562014,0.00033572256015593216,-0.026362174504507334,-0.025754860573459708
friedman1,expanding,xgboost,x3,100,-0.026299657286904005,0.0004589743422459886,-0.026522440465791868,-0.025794531529768624
friedman1,expanding,xgboost,x3,200,-0.026182921632687366,0.0004463974320544522,-0.026593419164537634,-0.02582103256563491
friedman1,expanding,xgboost,x3,500,-0.026209975465782197,0.0002632399223390386,-0.026435292079211647,-0.025935382856252354
friedman1,expanding,xgboost,x3,1000,-0.02597476519858865,0.00010382368454857581,-0.026043605528174994,-0.02592536930580944
friedman1,expanding,xgboost,x4,3,-0.237180207689013,0.02435435629006863,-0.2679652886818828,-0.2135939879512053
friedman1,expanding,xgboost,x4,6,-0.25592757689435636,0.017468166819570675,-0.2751170773398878,-0.24332947249180942
friedman1,expanding,xgboost,x4,8,-0.24626728888315444,0.008422608119050604,-0.25415684512688297,-0.23854963331705023
friedman1,expanding,xgboost,x4,12,-0.24746228231450207,0.013938925583235605,-0.2573387417780058,-0.2319291096924837
friedman1,expanding,xgboost,x4,18,-0.24094921865771063,0.013231855254522515,-0.25296173750563666,-0.22680822838076814
friedman1,expanding,xgboost,x4,30,-0.23780350126353111,0.008345247422435653,-0.2466325211999169,-0.22957625204254717
friedman1,expanding,xgboost,x4,40,-0.2439789651854814,0.008972041482873186,-0.25130730522164757,-0.23448235594694924
friedman1,expanding,xgboost,x4,60,-0.24081130588411986,0.00719310039486106,-0.2470884289579098,-0.23174332206682363
friedman1,expanding,xgboost,x4,80,-0.24215643765434833,0.005382353125782845,-0.2475301610682819,-0.23725301582300232
friedman1,expanding,xgboost,x4,100,-0.24348839559810478,0.005404745116424861,-0.24749571429360195,-0.23838371898419164
friedman1,expanding,xgboost,x4,200,-0.24535552942760486,0.0024609235437930608,-0.247886724263503,-0.24361736692644198
friedman1,expanding,xgboost,x4,500,-0.2433696118865247,0.0012003342002447277,-0.24453380178341308,-0.2424999276161585
friedman1,expanding,xgboost,x4,1000,-0.2432714016413239,0.0006225649162038642,-0.24381693280390765,-0.2426809654728172
friedman1,expanding,xgboost,x5,3,-0.046602700207392524,0.012774331133297274,-0.060531329604541044,-0.03415005707406676
friedman1,expanding,xgboost,x5,6,-0.043164344609575814,0.004441608068099145,-0.04681604516511457,-0.03995048045989708
friedman1,expanding,xgboost,x5,8,-0.04551898206889565,0.005366529439182102,-0.05076966134406453,-0.041354309482177824
friedman1,expanding,xgboost,x5,12,-0.0435778262417427,0.0062064409371897404,-0.05038153848121543,-0.03742414941254811
friedman1,expanding,xgboost,x5,18,-0.04446402359535939,0.004921260687438722,-0.04856828928023785,-0.038436199523260856
friedman1,expanding,xgboost,x5,30,-0.04178093286048509,0.003980961360863292,-0.044215818821226445,-0.038007870987327545
friedman1,expanding,xgboost,x5,40,-0.04293668925601473,0.003476659420205667,-0.04506048593824054,-0.03888534659433917
friedman1,expanding,xgboost,x5,60,-0.04508721699122102,0.002150846777968068,-0.047127717920955305,-0.04292203888818697
